biosample_id,raw_data_identifier,processedsample_placeholder,material_processing_protocol_id
nmdc:bsm-11-8b8b0344,nmdc:omprc-11-rtwrpw52,ProcessedSample6_NOM,NOM
nmdc:bsm-11-2ak1nh85,nmdc:omprc-11-v6790f94,ProcessedSample6_NOM,NOM
nmdc:bsm-11-2da2vw35,nmdc:omprc-11-a40bed25,ProcessedSample5_NOM,NOM
nmdc:bsm-11-2da2vw35,nmdc:omprc-11-nn6pk020,ProcessedSample6_NOM,NOM
nmdc:bsm-11-2n9dds87,nmdc:omprc-11-csbtm778,ProcessedSample5_NOM,NOM
nmdc:bsm-11-2n9dds87,nmdc:omprc-11-7xwnd942,ProcessedSample6_NOM,NOM
nmdc:bsm-11-yvy4ef54,nmdc:omprc-11-kjw7nn30,ProcessedSample5_NOM,NOM
nmdc:bsm-11-yvy4ef54,nmdc:omprc-11-hthayz34,ProcessedSample6_NOM,NOM
nmdc:bsm-11-jsh5v570,nmdc:omprc-11-fh61ch05,ProcessedSample5_NOM,NOM
nmdc:bsm-11-jsh5v570,nmdc:omprc-11-cgsr1934,ProcessedSample6_NOM,NOM
nmdc:bsm-11-b9e92f33,nmdc:omprc-11-fr10pw39,ProcessedSample5_NOM,NOM
nmdc:bsm-11-b9e92f33,nmdc:omprc-11-qf5gdq13,ProcessedSample6_NOM,NOM
nmdc:bsm-11-3h770p55,nmdc:omprc-11-p7fcdx60,ProcessedSample5_NOM,NOM
nmdc:bsm-11-3h770p55,nmdc:omprc-11-nmt1jx67,ProcessedSample6_NOM,NOM
nmdc:bsm-11-gp9a0507,nmdc:omprc-11-9cpm4g71,ProcessedSample5_NOM,NOM
nmdc:bsm-11-gp9a0507,nmdc:omprc-11-60nk8817,ProcessedSample6_NOM,NOM
nmdc:bsm-11-98j26t02,nmdc:omprc-11-qmzj1m30,ProcessedSample5_NOM,NOM
nmdc:bsm-11-98j26t02,nmdc:omprc-11-6246sd07,ProcessedSample6_NOM,NOM
nmdc:bsm-11-6x2g8r71,nmdc:omprc-11-f62smf90,ProcessedSample5_NOM,NOM
nmdc:bsm-11-6x2g8r71,nmdc:omprc-11-nraadp17,ProcessedSample6_NOM,NOM
nmdc:bsm-11-k394qm56,nmdc:omprc-11-23ymna76,ProcessedSample5_NOM,NOM
nmdc:bsm-11-k394qm56,nmdc:omprc-11-d1g39254,ProcessedSample6_NOM,NOM
nmdc:bsm-11-40d3zr06,nmdc:omprc-11-0356za22,ProcessedSample5_NOM,NOM
nmdc:bsm-11-40d3zr06,nmdc:omprc-11-c587ws10,ProcessedSample6_NOM,NOM
nmdc:bsm-11-ebhtts36,nmdc:omprc-11-8gg2hc88,ProcessedSample5_NOM,NOM
nmdc:bsm-11-ebhtts36,nmdc:omprc-11-66cjpb75,ProcessedSample6_NOM,NOM
nmdc:bsm-11-kk2jhd47,nmdc:omprc-11-4srehv91,ProcessedSample5_NOM,NOM
nmdc:bsm-11-kk2jhd47,nmdc:omprc-11-dqb5d238,ProcessedSample6_NOM,NOM
nmdc:bsm-11-hwrzs263,nmdc:omprc-11-x6qrpk05,ProcessedSample5_NOM,NOM
nmdc:bsm-11-hwrzs263,nmdc:omprc-11-jsne4y88,ProcessedSample6_NOM,NOM
nmdc:bsm-11-w8afh383,nmdc:omprc-11-dz37xx43,ProcessedSample5_NOM,NOM
nmdc:bsm-11-w8afh383,nmdc:omprc-11-qykv9j86,ProcessedSample6_NOM,NOM
nmdc:bsm-11-ep5r7r80,nmdc:omprc-11-g1mdtn83,ProcessedSample5_NOM,NOM
nmdc:bsm-11-ep5r7r80,nmdc:omprc-11-5a978r12,ProcessedSample6_NOM,NOM
nmdc:bsm-11-0g3qzr85,nmdc:omprc-11-nahr7k31,ProcessedSample5_NOM,NOM
nmdc:bsm-11-0g3qzr85,nmdc:omprc-11-0nj5jj40,ProcessedSample6_NOM,NOM
nmdc:bsm-11-hhjjr884,nmdc:omprc-11-50yh9x80,ProcessedSample5_NOM,NOM
nmdc:bsm-11-hhjjr884,nmdc:omprc-11-cznp0n29,ProcessedSample6_NOM,NOM
nmdc:bsm-11-nqk5dr64,nmdc:omprc-11-fafjd049,ProcessedSample5_NOM,NOM
nmdc:bsm-11-nqk5dr64,nmdc:omprc-11-xky5j661,ProcessedSample6_NOM,NOM
nmdc:bsm-11-5yfqa659,nmdc:omprc-11-fcaj1q50,ProcessedSample5_NOM,NOM
nmdc:bsm-11-5yfqa659,nmdc:omprc-11-80bgfz10,ProcessedSample6_NOM,NOM
nmdc:bsm-11-qhv2mh63,nmdc:omprc-11-6fx0g767,ProcessedSample5_NOM,NOM
nmdc:bsm-11-qhv2mh63,nmdc:omprc-11-64a99g75,ProcessedSample6_NOM,NOM
nmdc:bsm-11-zxhgsy60,nmdc:omprc-11-0txrb520,ProcessedSample5_NOM,NOM
nmdc:bsm-11-zxhgsy60,nmdc:omprc-11-j73yyj14,ProcessedSample6_NOM,NOM
nmdc:bsm-11-rrmwch98,nmdc:omprc-11-9zd4c339,ProcessedSample5_NOM,NOM
nmdc:bsm-11-rrmwch98,nmdc:omprc-11-9c6wnw26,ProcessedSample6_NOM,NOM
nmdc:bsm-11-96rt7821,nmdc:omprc-11-19c9ah61,ProcessedSample5_NOM,NOM
nmdc:bsm-11-96rt7821,nmdc:omprc-11-ks3y2m50,ProcessedSample6_NOM,NOM
nmdc:bsm-11-an7h4q55,nmdc:omprc-11-8j44h086,ProcessedSample5_NOM,NOM
nmdc:bsm-11-an7h4q55,nmdc:omprc-11-bfk6tx81,ProcessedSample6_NOM,NOM
nmdc:bsm-11-fcn4wj44,nmdc:omprc-11-4mnxw494,ProcessedSample5_NOM,NOM
nmdc:bsm-11-fcn4wj44,nmdc:omprc-11-xppfg687,ProcessedSample6_NOM,NOM
nmdc:bsm-11-gf6wk484,nmdc:omprc-11-nffh3z54,ProcessedSample5_NOM,NOM
nmdc:bsm-11-gf6wk484,nmdc:omprc-11-h1vpfx41,ProcessedSample6_NOM,NOM
nmdc:bsm-11-beyrfr12,nmdc:omprc-11-kdc0mg16,ProcessedSample5_NOM,NOM
nmdc:bsm-11-beyrfr12,nmdc:omprc-11-j7r3vk84,ProcessedSample6_NOM,NOM
nmdc:bsm-11-6aqn1d84,nmdc:omprc-11-rj3bqn04,ProcessedSample5_NOM,NOM
nmdc:bsm-11-6aqn1d84,nmdc:omprc-11-85arf991,ProcessedSample6_NOM,NOM
nmdc:bsm-11-62ms6432,nmdc:omprc-11-s25vcx10,ProcessedSample5_NOM,NOM
nmdc:bsm-11-62ms6432,nmdc:omprc-11-gbvq0j02,ProcessedSample6_NOM,NOM
nmdc:bsm-11-kbd2sh75,nmdc:omprc-11-kn4g5z86,ProcessedSample5_NOM,NOM
nmdc:bsm-11-kbd2sh75,nmdc:omprc-11-w0q8tb11,ProcessedSample6_NOM,NOM
nmdc:bsm-11-wfembd06,nmdc:omprc-11-kxwsrz90,ProcessedSample5_NOM,NOM
nmdc:bsm-11-wfembd06,nmdc:omprc-11-3mwfck54,ProcessedSample6_NOM,NOM
nmdc:bsm-11-3zk3cr38,nmdc:omprc-11-hp2k2e92,ProcessedSample5_NOM,NOM
nmdc:bsm-11-3zk3cr38,nmdc:omprc-11-mbvfdt50,ProcessedSample6_NOM,NOM
nmdc:bsm-11-68fav565,nmdc:omprc-11-hr8jtd84,ProcessedSample5_NOM,NOM
nmdc:bsm-11-68fav565,nmdc:omprc-11-wqh1x928,ProcessedSample6_NOM,NOM
nmdc:bsm-11-g4awg313,nmdc:omprc-11-wrfmjg90,ProcessedSample8_NOM,NOM
nmdc:bsm-11-mm9emb03,nmdc:omprc-11-sfcmfj63,ProcessedSample8_NOM,NOM
nmdc:bsm-11-c2dcay73,nmdc:omprc-11-zn8ek029,ProcessedSample8_NOM,NOM
nmdc:bsm-11-c2dcay73,nmdc:omprc-11-7s2xt073,ProcessedSample8_NOM,NOM
nmdc:bsm-11-2rx2v171,nmdc:omprc-11-kg8ghn46,ProcessedSample8_NOM,NOM
nmdc:bsm-11-xvnjap82,nmdc:omprc-11-axr93j05,ProcessedSample8_NOM,NOM
nmdc:bsm-11-mnt6wk49,nmdc:omprc-11-a5tyfx32,ProcessedSample5_NOM,NOM
nmdc:bsm-11-2qvytb70,nmdc:omprc-11-g9q44k88,ProcessedSample5_NOM,NOM
nmdc:bsm-11-z058tx70,nmdc:omprc-11-myxkgz29,ProcessedSample5_NOM,NOM
nmdc:bsm-11-kszcr583,nmdc:omprc-11-yrj42x85,ProcessedSample5_NOM,NOM
nmdc:bsm-11-c7x56n64,nmdc:omprc-11-rgx8gx56,ProcessedSample5_NOM,NOM
nmdc:bsm-11-a5qmsk75,nmdc:omprc-11-38a2kg62,ProcessedSample5_NOM,NOM
nmdc:bsm-11-a5qmsk75,nmdc:omprc-11-b2kzsp68,ProcessedSample6_NOM,NOM
nmdc:bsm-11-5ab1d781,nmdc:omprc-11-y1sc8p93,ProcessedSample5_NOM,NOM
nmdc:bsm-11-5ab1d781,nmdc:omprc-11-1n1a2m42,ProcessedSample6_NOM,NOM
nmdc:bsm-11-bd4dae45,nmdc:omprc-11-dpkv1s44,ProcessedSample5_NOM,NOM
nmdc:bsm-11-bd4dae45,nmdc:omprc-11-kx1cyf16,ProcessedSample6_NOM,NOM
nmdc:bsm-11-c59t0s62,nmdc:omprc-11-qdgwtq70,ProcessedSample5_NOM,NOM
nmdc:bsm-11-c59t0s62,nmdc:omprc-11-n46x1435,ProcessedSample6_NOM,NOM
nmdc:bsm-11-6tyygj74,nmdc:omprc-11-53a7hj25,ProcessedSample5_NOM,NOM
nmdc:bsm-11-6tyygj74,nmdc:omprc-11-37dw0a06,ProcessedSample6_NOM,NOM
nmdc:bsm-11-3cpn7p52,nmdc:omprc-11-wg3t1t22,ProcessedSample5_NOM,NOM
nmdc:bsm-11-3cpn7p52,nmdc:omprc-11-92ymhw78,ProcessedSample6_NOM,NOM
nmdc:bsm-11-he7tyj67,nmdc:omprc-11-1gvy2781,ProcessedSample5_NOM,NOM
nmdc:bsm-11-he7tyj67,nmdc:omprc-11-xt9vgj49,ProcessedSample6_NOM,NOM
nmdc:bsm-11-5x1tcz23,nmdc:omprc-11-gsrsgp44,ProcessedSample5_NOM,NOM
nmdc:bsm-11-5x1tcz23,nmdc:omprc-11-k8bbsm09,ProcessedSample6_NOM,NOM
nmdc:bsm-11-zdzkng74,nmdc:omprc-11-8jvpvz75,ProcessedSample5_NOM,NOM
nmdc:bsm-11-zdzkng74,nmdc:omprc-11-6nbn8z64,ProcessedSample6_NOM,NOM
nmdc:bsm-11-tpdee537,nmdc:omprc-11-z7eg8v92,ProcessedSample5_NOM,NOM
nmdc:bsm-11-tpdee537,nmdc:omprc-11-mm3dsa43,ProcessedSample6_NOM,NOM
nmdc:bsm-11-cx48f717,nmdc:omprc-11-wv37z488,ProcessedSample5_NOM,NOM
nmdc:bsm-11-cx48f717,nmdc:omprc-11-gvdy8z24,ProcessedSample6_NOM,NOM
nmdc:bsm-11-5f882a33,nmdc:omprc-11-v9n4h116,ProcessedSample5_NOM,NOM
nmdc:bsm-11-5f882a33,nmdc:omprc-11-4g6vzb50,ProcessedSample6_NOM,NOM
nmdc:bsm-11-jwx5gc50,nmdc:omprc-11-j9ce9955,ProcessedSample5_NOM,NOM
nmdc:bsm-11-jwx5gc50,nmdc:omprc-11-5k1gbq03,ProcessedSample6_NOM,NOM
nmdc:bsm-11-mnt6wk49,nmdc:omprc-11-p902v547,ProcessedSample6_NOM,NOM
nmdc:bsm-11-2qvytb70,nmdc:omprc-11-f6qd3k35,ProcessedSample6_NOM,NOM
nmdc:bsm-11-z058tx70,nmdc:omprc-11-5h8b4r53,ProcessedSample6_NOM,NOM
nmdc:bsm-11-kszcr583,nmdc:omprc-11-0hsy5x80,ProcessedSample6_NOM,NOM
nmdc:bsm-11-c7x56n64,nmdc:omprc-11-9dq0y802,ProcessedSample6_NOM,NOM
nmdc:bsm-11-4hqyvq36,nmdc:omprc-11-q14ads13,ProcessedSample5_NOM,NOM
nmdc:bsm-11-4hqyvq36,nmdc:omprc-11-6p9g0348,ProcessedSample6_NOM,NOM
nmdc:bsm-11-14hxc920,nmdc:omprc-11-k5teed09,ProcessedSample5_NOM,NOM
nmdc:bsm-11-14hxc920,nmdc:omprc-11-9k9s2h77,ProcessedSample6_NOM,NOM
nmdc:bsm-11-9d3bnb32,nmdc:omprc-11-vwt7dp70,ProcessedSample5_NOM,NOM
nmdc:bsm-11-9d3bnb32,nmdc:omprc-11-z9w3ng54,ProcessedSample6_NOM,NOM
nmdc:bsm-11-f2d61z81,nmdc:omprc-11-61xw3z63,ProcessedSample5_NOM,NOM
nmdc:bsm-11-f2d61z81,nmdc:omprc-11-70qah943,ProcessedSample6_NOM,NOM
nmdc:bsm-11-ts14qh55,nmdc:omprc-11-qnypgq92,ProcessedSample5_NOM,NOM
nmdc:bsm-11-ts14qh55,nmdc:omprc-11-82rpe475,ProcessedSample6_NOM,NOM
nmdc:bsm-11-dh031a34,nmdc:omprc-11-6ttvjy19,ProcessedSample5_NOM,NOM
nmdc:bsm-11-dh031a34,nmdc:omprc-11-fn589w67,ProcessedSample6_NOM,NOM
