raw_data_identifier,biosample_id,biosample_name,match_confidence,processedsample_placeholder,material_processing_protocol_id
EMP_Feces_bowen_74_s012_a03_M_247.cdf,nmdc:bsm-11-4tsrqa19,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s012",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_smith_39_s008_a03_M_068.cdf,nmdc:bsm-11-yq1jk028,"Mixed algae turf microbial communities from Northern Line Islands, Palmyra Atoll, Republic of Kiribati - 13114.smith.39.s008",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_berry_2_s002_a03_M_090.cdf,nmdc:bsm-11-h4j9h726,"Lake sediment microbial communities from Hampden County, Massachusetts, USA - 13114.berry.2.s002",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_pinto_63_s024_a03_M_345.cdf,nmdc:bsm-11-edac4v19,"Cerumen microbial communities from stingless bee nest in Puerto Viejo, Costa Rica - 13114.pinto.63.s024",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_thomas_18_s012_a03_M_037.cdf,nmdc:bsm-11-8a9nh559,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s012",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_berry_2_s008_a03_M_096.cdf,nmdc:bsm-11-7jnf7s04,"Lake sediment microbial communities from Town of Ludlow, Massachusetts, USA - 13114.berry.2.s008",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bowen_74_s003_a03_M_238.cdf,nmdc:bsm-11-sqdep036,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s003",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bowen_74_s001_a03_M_236.cdf,nmdc:bsm-11-xk7fd510,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s001",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_sandin_54_s014_a03_M_321.cdf,nmdc:bsm-11-x1e68434,"Fish gut microbial communities Starbuck Island, Republic of Kiribati - 13114.sandin.54.s014",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bowen_74_s002_a03_M_237.cdf,nmdc:bsm-11-1g0a3624,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s002",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_jensen_43_s004_a03_M_103.cdf,nmdc:bsm-11-gh9wsa04,"Marine sediment microbial communities from Northwest Atlantic Ocean, The Bahamas - 13114.jensen.43.s004",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_mousseau_88_s077_a02_M_305.cdf,nmdc:bsm-11-80vze961,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s077",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_song_52_s015_a03_M_163.cdf,nmdc:bsm-11-ymzd2846,"Fecal microbial communities from misson golden-eyed tree frog in Atlanta Zoo, Georgia, USA - 13114.song.52.s015",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bowen_74_s006_a03_M_241.cdf,nmdc:bsm-11-78whey36,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s006",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_angenent_65_s001_a03_M_185.cdf,nmdc:bsm-11-qmwnwj94,"Sludge microbial communities from Ithaca, New York, USA - 13114.angenent.65.s001",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_distel_72_s010_a03_M_233.cdf,nmdc:bsm-11-nzeg8c33,"Shipworm feces microbial communities from Puget Sound, Washington, USA - 13114.distel.72.s010",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_mayer_34_s006_a03_M_085.cdf,nmdc:bsm-11-ex8eqw91,"Stream sediment microbial communities from Animas River, San Juan County, Colorado, USA - 13114.mayer.34.s006",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_girguis_50_s012_a03_M_128.cdf,nmdc:bsm-11-zsyyrv29,"Fecal microbial communities from sei whale in Bay of Fundy, Nova Scotia, Canada - 13114.girguis.50.s012",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_tait_78_s002_a03_M_331.cdf,nmdc:bsm-11-zw9m0h79,"Marine sediment microbial communities from English Channel, United Kingdom - 13114.tait.78.s002",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_metcalf_81_s001_a03_M_267.cdf,nmdc:bsm-11-tx72q876,"Mouse skin microbial communities from Boulder, Colorado, USA - 13114.metcalf.81.s001",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_mayer_33_s002_a03_M_195.cdf,nmdc:bsm-11-2rtk4045,"Lake sediment microbial communities from Deaf Smith County, Texas, USA - 13114.mayer.33.s002",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bowen_74_s013_a03_M_248.cdf,nmdc:bsm-11-gwqphs26,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s013",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_berry_2_s011_a03_M_001.cdf,nmdc:bsm-11-t23xm067,"Lake sediment microbial communities from Town of Ludlow, Massachusetts, USA - 13114.berry.2.s011",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_girguis_50_s009_a03_M_125.cdf,nmdc:bsm-11-v3t9ac29,"Fecal microbial communities from north atlantic right whale in Bay of Fundy, Nova Scotia, Canada - 13114.girguis.50.s009",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_berry_2_s010_a03_M_099.cdf,nmdc:bsm-11-e7g05s74,"Lake sediment microbial communities from Town of Ludlow, Massachusetts, USA - 13114.berry.2.s010",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_mayer_34_s001_a03_M_080.cdf,nmdc:bsm-11-zeh5yp07,"Stream sediment microbial communities from Animas River, San Juan County, Colorado, USA - 13114.mayer.34.s001",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_mousseau_88_s012_a02_M_286.cdf,nmdc:bsm-11-9z8ahw85,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s012",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_jensen_43_s001_a03_M_100.cdf,nmdc:bsm-11-dmyt2e94,Marine sediment microbial communities from Northeast Atlantic Ocean - 13114.jensen.43.s001,high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_mayer_33_s005_a03_M_077.cdf,nmdc:bsm-11-ak5ar333,"Lake sediment microbial communities from Deaf Smith County, Texas, USA - 13114.mayer.33.s005",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_zaneveld_9_s004_a03_M_011.cdf,nmdc:bsm-11-8txch869,"Stony coral microbial communities from Gulf of Panama, Saboga, Panama - 13114.zaneveld.9.s004",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_pinto_63_s019_a03_M_340.cdf,nmdc:bsm-11-ecnkkv94,"Stingless bee honey microbial communities from Puerto Viejo, Costa Rica - 13114.pinto.63.s019",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_girguis_50_s002_a03_M_118.cdf,nmdc:bsm-11-7kk2qd96,"Fecal microbial communities from fin whale in Massachusetts, USA - 13114.girguis.50.s002",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_distel_72_s012_a03_M_235.cdf,nmdc:bsm-11-vmjx9x73,"Shipworm feces microbial communities from Massachusetts Bay, MA, USA - 13114.distel.72.s012",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bittleston_68_s007_a02_M_349.cdf,nmdc:bsm-11-sagyqk15,"Pitcher plant fluid microbial communities from Maliau Basin Conservation Area, Malaysia - 13114.bittleston.68.s007",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bittleston_68_s009_a02_M_351.cdf,nmdc:bsm-11-xv04hc89,"Pitcher plant fluid microbial communities from Maliau Basin Conservation Area, Malaysia - 13114.bittleston.68.s009",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_mousseau_88_s019_a02_M_288.cdf,nmdc:bsm-11-s1hbck97,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s019",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bowen_74_s015_a03_M_250.cdf,nmdc:bsm-11-gkpqw834,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s015",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bittleston_68_s006_a02_M_348.cdf,nmdc:bsm-11-7gr9e189,"Pitcher plant fluid microbial communities from Bukit Timah Nature Reserve, Singapore - 13114.bittleston.68.s006",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_song_53_s012_a03_M_175.cdf,nmdc:bsm-11-hssfx833,"Fecal microbial communities from vulturine guineafowl in Atlanta Zoo, Georgia, USA - 13114.song.53.s012",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bittleston_68_s004_a02_M_193.cdf,nmdc:bsm-11-5a46nv05,"Pitcher plant fluid microbial communities from Bukit Timah Nature Reserve, Singapore - 13114.bittleston.68.s004",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_berry_2_s016_a03_M_005.cdf,nmdc:bsm-11-qp9m2b62,"Lake sediment microbial communities from Norfolk County, Massachusetts, USA - 13114.berry.2.s016",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_berry_2_s017_a03_M_006.cdf,nmdc:bsm-11-6kwr5c04,"Lake sediment microbial communities from Norfolk County, Massachusetts, USA - 13114.berry.2.s017",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_zaneveld_9_s002_a03_M_010.cdf,nmdc:bsm-11-9x1tvs80,"Stony coral microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s002",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_song_51_s012_a03_M_140.cdf,nmdc:bsm-11-jd2t0d97,"Fecal microbial communities from banded mongoose in National Zoo, Maryland, USA - 13114.song.51.s012",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bittleston_68_s015_a02_M_224.cdf,nmdc:bsm-11-szy4vy17,"Pitcher plant fluid microbial communities from Harvard Forest, Massachusetts, USA - 13114.bittleston.68.s015",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_berry_2_s019_a03_M_008.cdf,nmdc:bsm-11-2c8r9c97,"Lake sediment microbial communities from Norfolk County, Massachusetts, USA - 13114.berry.2.s019",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_mayer_33_s004_a03_M_197.cdf,nmdc:bsm-11-fk7xsn47,"Lake sediment microbial communities from Deaf Smith County, Texas, USA - 13114.mayer.33.s004",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_pinto_63_s020_a03_M_341.cdf,nmdc:bsm-11-rekjvr92,"Brood combs microbial communities from stingless bee nest in Puerto Viejo, Costa Rica - 13114.pinto.63.s020",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_jensen_43_s016_a03_M_113.cdf,nmdc:bsm-11-g7n0t064,"Marine sediment microbial communities from Northwest Pacific Ocean, Northern Mariana Islands - 13114.jensen.43.s016",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_smith_39_s003_a03_M_063.cdf,nmdc:bsm-11-wnf8y402,"Cyanobacteria microbial communities from Northern Line Islands, Palmyra Atoll, Republic of Kiribati - 13114.smith.39.s003",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_thomas_18_s047_a03_M_047.cdf,nmdc:bsm-11-26rxcm44,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s047",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_berry_2_s014_a03_M_003.cdf,nmdc:bsm-11-axfff262,"Lake sediment microbial communities from Norfolk County, Massachusetts, USA - 13114.berry.2.s014",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_thomas_18_s002_a03_M_026.cdf,nmdc:bsm-11-znswh520,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s002",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_bittleston_68_s014_a02_M_356.cdf,nmdc:bsm-11-04z8tj85,"Pitcher plant fluid microbial communities from Harvard Forest, Massachusetts, USA - 13114.bittleston.68.s014",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_rohwer_85_s022_a03_M_279.cdf,nmdc:bsm-11-tvj2jd07,"Marine sediment microbial communities from Guatemala Basin, Pacific Ocean - 13114.rohwer.85.s022",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_song_53_s011_a03_M_174.cdf,nmdc:bsm-11-tj5aaa15,"Fecal microbial communities from lappet faced vulture in Atlanta Zoo, Georgia, USA - 13114.song.53.s011",high,ProcessedSample5_bulk_feces,bulk_feces
EMP_Feces_girguis_50_s010_a03_M_126.cdf,nmdc:bsm-11-hf5z7t54,"Fecal microbial communities from north atlantic right whale in Bay of Fundy, Nova Scotia, Canada - 13114.girguis.50.s010",high,ProcessedSample5_bulk_feces,bulk_feces
3F8_2_38_uren-82-s010-a04.raw,nmdc:bsm-11-t0bnk181,"Lichen microbial communities from Michigan, USA - 13114.uren.82.s010",high,ProcessedSample8_bulk_feces,bulk_feces
5D2_3_64_sandin-54-s001-a04.raw,nmdc:bsm-11-eptzcj06,"Fish gut microbial communities from Santa Catalina Island, CA, USA - 13114.sandin.54.s001",high,ProcessedSample8_bulk_feces,bulk_feces
6C7_5_19_mousseau-88-s085-a02.raw,nmdc:bsm-11-b2202e02,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s085",high,ProcessedSample8_bulk_feces,bulk_feces
2B3_3_50_jensen-43-s015-a04.raw,nmdc:bsm-11-dhjgvh69,"Marine sediment microbial communities from Northwest Pacific Ocean, Northern Mariana Islands - 13114.jensen.43.s015",high,ProcessedSample8_bulk_feces,bulk_feces
5G12_4_54_mousseau-88-s058-a02.raw,nmdc:bsm-11-bg2n6v96,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s058",high,ProcessedSample8_bulk_feces,bulk_feces
5D12_4_5_mousseau-88-s017-a02.raw,nmdc:bsm-11-qe7jxj40,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s017",high,ProcessedSample8_bulk_feces,bulk_feces
1F6_2_51_bowen-74-s013-a04.raw,nmdc:bsm-11-gwqphs26,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s013",high,ProcessedSample8_bulk_feces,bulk_feces
7B1_8_11_song-51-s007-a04.raw,nmdc:bsm-11-66c77129,"Fecal microbial communities from sloth bear in National Zoo, Maryland, USA - 13114.song.51.s007",high,ProcessedSample8_bulk_feces,bulk_feces
5D4_3_69_girguis-50-s009-a04.raw,nmdc:bsm-11-v3t9ac29,"Fecal microbial communities from north atlantic right whale in Bay of Fundy, Nova Scotia, Canada - 13114.girguis.50.s009",high,ProcessedSample8_bulk_feces,bulk_feces
6C11_5_24_mousseau-88-s093-a02.raw,nmdc:bsm-11-s46tas06,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s093",high,ProcessedSample8_bulk_feces,bulk_feces
4F5_7_8_thomas-18-s028-a04.raw,nmdc:bsm-11-edpm4s56,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s028",high,ProcessedSample8_bulk_feces,bulk_feces
5C3_3_23_girguis-50-s002-a04.raw,nmdc:bsm-11-7kk2qd96,"Fecal microbial communities from fin whale in Massachusetts, USA - 13114.girguis.50.s002",high,ProcessedSample8_bulk_feces,bulk_feces
6D9_5_36_mousseau-88-s107-a02.raw,nmdc:bsm-11-je1g4912,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s107",high,ProcessedSample8_bulk_feces,bulk_feces
5B1_2_64_metcalf-81-s003-a04.raw,nmdc:bsm-11-s94fz037,"Mouse skin microbial communities from Boulder, Colorado, USA - 13114.metcalf.81.s003",high,ProcessedSample8_bulk_feces,bulk_feces
5F11_4_39_mousseau-88-s041-a02.raw,nmdc:bsm-11-ywfp4d89,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s041",high,ProcessedSample8_bulk_feces,bulk_feces
4F9_7_15_thomas-18-s025-a04.raw,nmdc:bsm-11-ht1qr837,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s025",high,ProcessedSample8_bulk_feces,bulk_feces
6B8_5_8_mousseau-88-s084-a02.raw,nmdc:bsm-11-rn8q1c27,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s084",high,ProcessedSample8_bulk_feces,bulk_feces
5E11_4_24_mousseau-88-s024-a02.raw,nmdc:bsm-11-4ptbp825,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s024",high,ProcessedSample8_bulk_feces,bulk_feces
5E9_4_23_mousseau-88-s016-a02.raw,nmdc:bsm-11-j4vzev92,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s016",high,ProcessedSample8_bulk_feces,bulk_feces
5C8_3_41_sandin-54-s014-a04.raw,nmdc:bsm-11-x1e68434,"Fish gut microbial communities Starbuck Island, Republic of Kiribati - 13114.sandin.54.s014",high,ProcessedSample8_bulk_feces,bulk_feces
5G2_4_42_mousseau-88-s047-a02.raw,nmdc:bsm-11-v3ncnt18,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s047",high,ProcessedSample8_bulk_feces,bulk_feces
4H6_7_42_zaneveld-9-s018-a04.raw,nmdc:bsm-11-1bgy6m27,"Stony coral microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s018",high,ProcessedSample8_bulk_feces,bulk_feces
1F3_2_34_bowen-74-s004-a04.raw,nmdc:bsm-11-7tmmrd19,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s004",high,ProcessedSample8_bulk_feces,bulk_feces
5H11_4_66_mousseau-88-s071-a02.raw,nmdc:bsm-11-ct7z7j55,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s071",high,ProcessedSample8_bulk_feces,bulk_feces
6C6_5_18_mousseau-88-s106-a02.raw,nmdc:bsm-11-0d2xxc20,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s106",high,ProcessedSample8_bulk_feces,bulk_feces
4E8_1_68_thomas-18-s057-a03.raw,nmdc:bsm-11-n6gq4e29,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s057",high,ProcessedSample8_bulk_feces,bulk_feces
1H5_3_6_jensen-43-s013-a04.raw,nmdc:bsm-11-8wend016,"Marine sediment microbial communities from Caribbean Sea, Quintana Roo, Mexico - 13114.jensen.43.s013",high,ProcessedSample8_bulk_feces,bulk_feces
4D6_1_26_thomas-18-s054-a04.raw,nmdc:bsm-11-acjrq541,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s054",high,ProcessedSample8_bulk_feces,bulk_feces
1G1_2_68_rohwer-85-s001-a04.raw,nmdc:bsm-11-cecn0k17,"Marine sediment microbial communities from Iberian Abyssal Plain, Atlantic Ocean - 13114.rohwer.85.s001",high,ProcessedSample8_bulk_feces,bulk_feces
6A1_4_68_mousseau-88-s063-a02.raw,nmdc:bsm-11-exgzzv11,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s063",high,ProcessedSample8_bulk_feces,bulk_feces
3F9_2_43_bittleston-68-s007-a03.raw,nmdc:bsm-11-sagyqk15,"Pitcher plant fluid microbial communities from Maliau Basin Conservation Area, Malaysia - 13114.bittleston.68.s007",high,ProcessedSample8_bulk_feces,bulk_feces
1E2_1_72_mayer-34-s010-a04.raw,nmdc:bsm-11-ttsrb848,"Stream sediment microbial communities from Animas River, San Juan County, Colorado, USA - 13114.mayer.34.s010",high,ProcessedSample8_bulk_feces,bulk_feces
1E3_1_73_berry-2-s008-a04.raw,nmdc:bsm-11-7jnf7s04,"Lake sediment microbial communities from Town of Ludlow, Massachusetts, USA - 13114.berry.2.s008",high,ProcessedSample8_bulk_feces,bulk_feces
5A6_2_19_angenent-65-s005-a04.raw,nmdc:bsm-11-bsrmnf74,"Sludge microbial communities from Ithaca, New York, USA - 13114.angenent.65.s005",high,ProcessedSample8_bulk_feces,bulk_feces
6B6_5_6_mousseau-88-s110-a02.raw,nmdc:bsm-11-vnt8nz15,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s110",high,ProcessedSample8_bulk_feces,bulk_feces
6D2_5_28_mousseau-88-s086-a02.raw,nmdc:bsm-11-nswkrt94,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s086",high,ProcessedSample8_bulk_feces,bulk_feces
3G7_2_72_bittleston-68-s011-a03.raw,nmdc:bsm-11-6qp0cj90,"Pitcher plant fluid microbial communities from Eglin Air Force Base, Florida, USA - 13114.bittleston.68.s011",high,ProcessedSample8_bulk_feces,bulk_feces
3G4_2_59_bittleston-68-s006-a03.raw,nmdc:bsm-11-7gr9e189,"Pitcher plant fluid microbial communities from Bukit Timah Nature Reserve, Singapore - 13114.bittleston.68.s006",high,ProcessedSample8_bulk_feces,bulk_feces
7C12_8_31_song-52-s012-a04.raw,nmdc:bsm-11-dzcbm153,"Fecal microbial communities from paraguay horned frog in Atlanta Zoo, Georgia, USA - 13114.song.52.s012",high,ProcessedSample8_bulk_feces,bulk_feces
4A7_2_36_pinto-63-s026-a03.raw,nmdc:bsm-11-d0qkb097,"Stingless bee honey microbial communities from Puerto Viejo, Costa Rica - 13114.pinto.63.s026",high,ProcessedSample8_bulk_feces,bulk_feces
4H12_7_51_zaneveld-9-s002-a04.raw,nmdc:bsm-11-9x1tvs80,"Stony coral microbial communities from Coral Bay, Australia - 13114.zaneveld.9.s002",high,ProcessedSample8_bulk_feces,bulk_feces
1H7_3_21_mayer-33-s007-a04.raw,nmdc:bsm-11-ptk2m290,"Lake sediment microbial communities from Lubbock County, Texas, USA - 13114.mayer.33.s007",high,ProcessedSample8_bulk_feces,bulk_feces
2B11_3_72_mayer-33-s006-a04.raw,nmdc:bsm-11-81chfb41,"Lake sediment microbial communities from Deaf Smith County, Texas, USA - 13114.mayer.33.s006",high,ProcessedSample8_bulk_feces,bulk_feces
1A8_1_10_mayer-34-s005-a04.raw,nmdc:bsm-11-mjktay23,"Stream sediment microbial communities from Animas River, San Juan County, Colorado, USA - 13114.mayer.34.s005",high,ProcessedSample8_bulk_feces,bulk_feces
6B2_4_81_mousseau-88-s053-a02.raw,nmdc:bsm-11-8f9kza98,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s053",high,ProcessedSample8_bulk_feces,bulk_feces
6A4_4_71_mousseau-88-s064-a02.raw,nmdc:bsm-11-227vda38,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s064",high,ProcessedSample8_bulk_feces,bulk_feces
7A5_8_4_song-51-s020-a04.raw,nmdc:bsm-11-ne6r3m37,"Fecal microbial communities from giant anteater in National Zoo, Maryland, USA - 13114.song.51.s020",high,ProcessedSample8_bulk_feces,bulk_feces
4A6_2_29_pinto-63-s015-a03.raw,nmdc:bsm-11-4ce6q586,"Zompopas fungus garden microbial communities from Carara National Park, Costa Rica - 13114.pinto.63.s015",high,ProcessedSample8_bulk_feces,bulk_feces
1G3_2_73_bowen-74-s012-a04.raw,nmdc:bsm-11-4tsrqa19,"Salt marsh sediment microbial communities from Plum Island, Massachusetts, USA - 13114.bowen.74.s012",high,ProcessedSample8_bulk_feces,bulk_feces
2D8_4_65_rohwer-85-s014-a03.raw,nmdc:bsm-11-bjm33p80,"Marine sediment microbial communities from Iberian Abyssal Plain, Atlantic Ocean - 13114.rohwer.85.s014",high,ProcessedSample8_bulk_feces,bulk_feces
6C4_5_16_mousseau-88-s099-a02.raw,nmdc:bsm-11-wvfe0f23,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s099",high,ProcessedSample8_bulk_feces,bulk_feces
4D2_1_18_thomas-18-s053-a03.raw,nmdc:bsm-11-j018j437,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s053",high,ProcessedSample8_bulk_feces,bulk_feces
7G8_8_68_jensen-43-s007-a03.raw,nmdc:bsm-11-d25r6p51,"Marine sediment microbial communities from Northeast Pacific Ocean, San Diego, California, Pacific Ocean - 13114.jensen.43.s007",high,ProcessedSample8_bulk_feces,bulk_feces
4G8_7_30_thomas-18-s019-a04.raw,nmdc:bsm-11-atd08q40,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s019",high,ProcessedSample8_bulk_feces,bulk_feces
4F6_7_9_zaneveld-9-s005-a04.raw,nmdc:bsm-11-3c3w4c53,"Stony coral microbial communities from Gulf of Panama, Saboga, Panama - 13114.zaneveld.9.s005",high,ProcessedSample8_bulk_feces,bulk_feces
5F12_4_40_mousseau-88-s044-a02.raw,nmdc:bsm-11-scpwq490,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s044",high,ProcessedSample8_bulk_feces,bulk_feces
1D8_1_60_berry-2-s018-a04.raw,nmdc:bsm-11-dk398583,"Lake sediment microbial communities from Norfolk County, Massachusetts, USA - 13114.berry.2.s018",high,ProcessedSample8_bulk_feces,bulk_feces
2C10_4_15_rohwer-85-s019-a03.raw,nmdc:bsm-11-m2436d73,"Marine sediment microbial communities from Iberian Abyssal Plain, Atlantic Ocean - 13114.rohwer.85.s019",high,ProcessedSample8_bulk_feces,bulk_feces
5A1_2_2_angenent-65-s001-a04.raw,nmdc:bsm-11-qmwnwj94,"Sludge microbial communities from Ithaca, New York, USA - 13114.angenent.65.s001",high,ProcessedSample8_bulk_feces,bulk_feces
4C12_1_15_thomas-18-s035-a04.raw,nmdc:bsm-11-cmesvc96,"Sponge tissue microbial communities from Bare Island, Botany Bay, New South Wales, Australia - 13114.thomas.18.s035",high,ProcessedSample8_bulk_feces,bulk_feces
5F10_4_38_mousseau-88-s036-a02.raw,nmdc:bsm-11-mstc8z16,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s036",high,ProcessedSample8_bulk_feces,bulk_feces
5F4_4_30_mousseau-88-s025-a02.raw,nmdc:bsm-11-8f1zfs86,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s025",high,ProcessedSample8_bulk_feces,bulk_feces
5H8_4_61_mousseau-88-s070-a02.raw,nmdc:bsm-11-xxrn0942,"Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s070",high,ProcessedSample8_bulk_feces,bulk_feces
4F2_7_4_thomas-18-s002-a04.raw,nmdc:bsm-11-znswh520,"Sponge tissue microbial communities from Davies Reef, Great Barrier Reef, Queensland, Australia - 13114.thomas.18.s002",high,ProcessedSample8_bulk_feces,bulk_feces
