raw_data_identifier,biosample_id,biosample_name,material_processing_protocol_id,match_confidence,processedsample_placeholder
60009_Miesel_MOAB_02_Pro_f01_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_MOAB_02_Pro_f02_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_MOAB_02_Pro_f03_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_MOAB_02_Pro_f04_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_MOAB_02_Pro_f05_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_MOAB_02_Pro_f06_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_MOAB_extra_02_f01_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample17_Prot
60009_Miesel_MOAB_extra_02_f02_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample18_Prot
60009_Miesel_MOAB_extra_02_f03_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample19_Prot
60009_Miesel_MOAB_extra_02_f04_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample20_Prot
60009_Miesel_MOAB_extra_02_f05_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample21_Prot
60009_Miesel_MOAB_extra_02_f06_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample22_Prot
60009_Miesel_MOAB_extra_02_KCL_f01_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample23_Prot
60009_Miesel_MOAB_extra_02_KCL_f02_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample24_Prot
60009_Miesel_MOAB_extra_02_KCL_f03_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample25_Prot
60009_Miesel_MOAB_extra_02_KCL_f04_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample26_Prot
60009_Miesel_MOAB_extra_02_KCL_f05_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample27_Prot
60009_Miesel_MOAB_extra_02_KCL_f06_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample28_Prot
60009_Miesel_MOAB_whole_02_30Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_NGPR_12_Pro_f01_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_NGPR_12_Pro_f02_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_NGPR_12_Pro_f03_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_NGPR_12_Pro_f04_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_NGPR_12_Pro_f05_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_NGPR_12_Pro_f06_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_NGPR_whole_12_30Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_NIWO_23_Pro_f01_4July23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_NIWO_23_Pro_f02_4July23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_NIWO_23_Pro_f03_4July23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_NIWO_23_Pro_f04_4July23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_NIWO_23_Pro_f05_4July23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_NIWO_23_Pro_f06_4July23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_NIWO_whole_23_02Oct23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_OSBS_05_Pro_f01_16Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_OSBS_05_Pro_f02_16Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_OSBS_05_Pro_f03_16Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_OSBS_05_Pro_f04_16Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_OSBS_05_Pro_f05_16Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_OSBS_05_Pro_f06_16Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_OSBS_extra_05_KCL_f01_13Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample23_Prot
60009_Miesel_OSBS_extra_05_KCL_f02_13Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample24_Prot
60009_Miesel_OSBS_extra_05_KCL_f03_13Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample25_Prot
60009_Miesel_OSBS_extra_05_KCL_f04_13Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample26_Prot
60009_Miesel_OSBS_extra_05_KCL_f05_13Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample27_Prot
60009_Miesel_OSBS_extra_05_KCL_f06_13Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample28_Prot
60009_Miesel_OSBS_whole_05_30Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_RMNP_10_Pro_f01_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_RMNP_10_Pro_f02_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_RMNP_10_Pro_f03_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_RMNP_10_Pro_f04_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_RMNP_10_Pro_f05_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_RMNP_10_Pro_f06_22Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_RMNP_whole_10_30Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_SERC_16_Pro_f01_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_SERC_16_Pro_f02_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_SERC_16_Pro_f03_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_SERC_16_Pro_f04_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_SERC_16_Pro_f05_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_SERC_16_Pro_f06_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_SERC_whole_16_02Oct23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_SJER_03_Pro_f01_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_SJER_03_Pro_f02_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_SJER_03_Pro_f03_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_SJER_03_Pro_f04_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_SJER_03_Pro_f05_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_SJER_03_Pro_f06_12Jun23_Arwen_WBEH-unknown.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_SJER_extra_03_f01_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample17_Prot
60009_Miesel_SJER_extra_03_f02_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample18_Prot
60009_Miesel_SJER_extra_03_f03_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample19_Prot
60009_Miesel_SJER_extra_03_f04_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample20_Prot
60009_Miesel_SJER_extra_03_f05_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample21_Prot
60009_Miesel_SJER_extra_03_f06_25Aug23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample22_Prot
60009_Miesel_SJER_extra_03_KCL_f01_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample23_Prot
60009_Miesel_SJER_extra_03_KCL_f02_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample24_Prot
60009_Miesel_SJER_extra_03_KCL_f03_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample25_Prot
60009_Miesel_SJER_extra_03_KCL_f04_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample26_Prot
60009_Miesel_SJER_extra_03_KCL_f05_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample27_Prot
60009_Miesel_SJER_extra_03_KCL_f06_06Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample28_Prot
60009_Miesel_SJER_whole_03_30Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_SOAP_14_Pro_f01_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_SOAP_14_Pro_f02_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_SOAP_14_Pro_f03_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_SOAP_14_Pro_f04_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_SOAP_14_Pro_f05_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_SOAP_14_Pro_f06_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_SOAP_whole_14_30Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_STEI_18_Pro_f01_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_STEI_18_Pro_f02_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_STEI_18_Pro_f03_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_STEI_18_Pro_f04_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_STEI_18_Pro_f05_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_STEI_18_Pro_f06_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_STEI_whole_18_02Oct23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_TALL_15_Pro_f01_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_TALL_15_Pro_f02_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_TALL_15_Pro_f03_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_TALL_15_Pro_f04_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_TALL_15_Pro_f05_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_TALL_15_Pro_f06_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_TALL_whole_15_02Oct23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_TREE_17_Pro_f01_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_TREE_17_Pro_f02_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_TREE_17_Pro_f03_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_TREE_17_Pro_f04_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_TREE_17_Pro_f05_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_TREE_17_Pro_f06_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_TREE_whole_17_02Oct23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-5pr0md39,EMSL 25 TREE_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_UNDE_13_Pro_f01_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_UNDE_13_Pro_f02_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_UNDE_13_Pro_f03_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_UNDE_13_Pro_f04_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_UNDE_13_Pro_f05_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_UNDE_13_Pro_f06_26Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_UNDE_whole_13_30Sep23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-3tk5be27,EMSL 26 UNDE_A_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
60009_Miesel_WREF_19_Pro_f01_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample8_Prot
60009_Miesel_WREF_19_Pro_f02_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample9_Prot
60009_Miesel_WREF_19_Pro_f03_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample10_Prot
60009_Miesel_WREF_19_Pro_f04_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample11_Prot
60009_Miesel_WREF_19_Pro_f05_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample12_Prot
60009_Miesel_WREF_19_Pro_f06_30Jun23_Arwen_WBEH-23-03-03.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample13_Prot
60009_Miesel_WREF_whole_19_02Oct23_Pippin_WBEH-23-05-17.raw,nmdc:bsm-11-81nkhg93,EMSL 27 WREF_A1_PRE_NotGr_NA_NA,Proteomics,high,ProcessedSample7_Prot
EMSL_1_ABBY_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-xjd8t932,EMSL 1 ABBY_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
EMSL_10_GRSM_A_PRE_NotGr_NA_NA.raw,nmdc:bsm-11-v9wwsa76,EMSL 10 GRSM_A_PRE_NotGr_NA_NA,GCMSmetab,high,ProcessedSample2_GCMS
