raw_data_identifier,biosample_id,biosample_name,match_confidence,processedsample_placeholder,material_processing_protocol_id
1000s_KONZ_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_43_1_6956.zip,nmdc:bsm-11-5zrgg133,1000 soils - KONZ_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_LENO_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_64_1_6977.zip,nmdc:bsm-11-y183j127,1000 soils - LENO_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_LENO_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_158_1_7171.zip,nmdc:bsm-11-y183j127,1000 soils - LENO_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_LENO_FTMS_SPE_BTM_3_29Oct22_Mag_300SA_p025_134_1_7084.zip,nmdc:bsm-11-y183j127,1000 soils - LENO_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_LENO_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_163_1_7113.zip,nmdc:bsm-11-j71cqs78,1000 soils - LENO_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_LENO_FTMS_SPE_TOP_2_29Oct22_Mag_300SA_p025_144_1_7094.zip,nmdc:bsm-11-j71cqs78,1000 soils - LENO_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_LENO_FTMS_SPE_TOP_3_rr_28Oct22_Mag_300SA_p025_149_1_7062.zip,nmdc:bsm-11-j71cqs78,1000 soils - LENO_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_MLBS_FTMS_SPE_BTM_1_01Nov22_Mag_300SA_p025_211_1_7224.zip,nmdc:bsm-11-3ksa8g46,1000 soils - MLBS_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_MLBS_FTMS_SPE_BTM_2_01Nov22_Mag_300SA_p025_194_1_7207.zip,nmdc:bsm-11-3ksa8g46,1000 soils - MLBS_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_MLBS_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_150_1_7063.zip,nmdc:bsm-11-3ksa8g46,1000 soils - MLBS_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_MLBS_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_201_1_7214.zip,nmdc:bsm-11-7pze0v39,1000 soils - MLBS_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_MLBS_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_42_1_6955.zip,nmdc:bsm-11-7pze0v39,1000 soils - MLBS_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_MLBS_FTMS_SPE_TOP_3_rr_28Oct22_Mag_300SA_p025_153_1_7066.zip,nmdc:bsm-11-7pze0v39,1000 soils - MLBS_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_MOAB_FTMS_SPE_BTM_2_rr_28Oct22_Mag_300SA_p025_126_1_7039.zip,nmdc:bsm-11-qezc0h51,1000 soils - MOAB_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_MOAB_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_133_1_7146.zip,nmdc:bsm-11-qezc0h51,1000 soils - MOAB_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_MOAB_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_218_1_7231.zip,nmdc:bsm-11-mv4b7a83,1000 soils - MOAB_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_MOAB_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_54_1_6967.zip,nmdc:bsm-11-mv4b7a83,1000 soils - MOAB_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_MOAB_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_44_1_6957.zip,nmdc:bsm-11-mv4b7a83,1000 soils - MOAB_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_NOGP_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_151_1_7164.zip,nmdc:bsm-11-242za275,1000 soils - NOGP_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_NOGP_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_172_1_7185.zip,nmdc:bsm-11-242za275,1000 soils - NOGP_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_NOGP_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_146_1_7159.zip,nmdc:bsm-11-242za275,1000 soils - NOGP_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_NOGP_FTMS_SPE_TOP_1_31Oct22_Mag_300SA_p025_139_1_7152.zip,nmdc:bsm-11-tb6j2b52,1000 soils - NOGP_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_NOGP_FTMS_SPE_TOP_2_01Nov22_Mag_300SA_p025_197_1_7210.zip,nmdc:bsm-11-tb6j2b52,1000 soils - NOGP_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_NOGP_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_137_1_7150.zip,nmdc:bsm-11-tb6j2b52,1000 soils - NOGP_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_NWBA_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_35_1_3392.zip,nmdc:bsm-11-n0cjbs26,1000 soils - NWBA_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_NWBA_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_122_1_3479.zip,nmdc:bsm-11-n0cjbs26,1000 soils - NWBA_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_NWBA_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_1_1_3341.zip,nmdc:bsm-11-n0cjbs26,1000 soils - NWBA_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_NWBA_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_69_1_3426.zip,nmdc:bsm-11-n0cjbs26,1000 soils - NWBA_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_NWBA_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_4_1_3361.zip,nmdc:bsm-11-n0cjbs26,1000 soils - NWBA_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_NWBA_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_111_1_3468.zip,nmdc:bsm-11-n0cjbs26,1000 soils - NWBA_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_NWBA_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_58_1_3415.zip,nmdc:bsm-11-17yggv08,1000 soils - NWBA_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_NWBA_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_146_1_3503.zip,nmdc:bsm-11-17yggv08,1000 soils - NWBA_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_NWBA_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_48_1_3405.zip,nmdc:bsm-11-17yggv08,1000 soils - NWBA_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_NWBA_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_141_1_3498.zip,nmdc:bsm-11-17yggv08,1000 soils - NWBA_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_NWBA_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_38_1_3395.zip,nmdc:bsm-11-17yggv08,1000 soils - NWBA_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_NWBA_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_123_1_3480.zip,nmdc:bsm-11-17yggv08,1000 soils - NWBA_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_NWBB_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_25_1_3382.zip,nmdc:bsm-11-v06w0p56,1000 soils - NWBB_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_NWBB_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_91_1_3448.zip,nmdc:bsm-11-v06w0p56,1000 soils - NWBB_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_NWBB_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_1_1_3334.zip,nmdc:bsm-11-v06w0p56,1000 soils - NWBB_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_NWBB_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_68_1_3425.zip,nmdc:bsm-11-v06w0p56,1000 soils - NWBB_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_NWBB_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3528.zip,nmdc:bsm-11-v06w0p56,1000 soils - NWBB_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_NWBB_FTMS_SPE_BTM_3_run2_Fir_26Apr22_300SA_p01_1_1_3587.zip,nmdc:bsm-11-v06w0p56,1000 soils - NWBB_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_NWBB_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_1_1_3331.zip,nmdc:bsm-11-7vwcsw36,1000 soils - NWBB_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_NWBB_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_77_1_3434.zip,nmdc:bsm-11-7vwcsw36,1000 soils - NWBB_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_NWBB_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3345.zip,nmdc:bsm-11-7vwcsw36,1000 soils - NWBB_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_NWBB_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_88_1_3445.zip,nmdc:bsm-11-7vwcsw36,1000 soils - NWBB_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_NWBB_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_5_1_3362.zip,nmdc:bsm-11-7vwcsw36,1000 soils - NWBB_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_NWBB_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_108_1_3465.zip,nmdc:bsm-11-7vwcsw36,1000 soils - NWBB_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_NWBC_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_24_1_3381.zip,nmdc:bsm-11-fmakqh75,1000 soils - NWBC_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_NWBC_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_113_1_3470.zip,nmdc:bsm-11-fmakqh75,1000 soils - NWBC_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_NWBC_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_36_1_3393.zip,nmdc:bsm-11-fmakqh75,1000 soils - NWBC_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_NWBC_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_134_1_3491.zip,nmdc:bsm-11-fmakqh75,1000 soils - NWBC_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_NWBC_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3521.zip,nmdc:bsm-11-fmakqh75,1000 soils - NWBC_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_NWBC_FTMS_SPE_BTM_3_run2_Fir_27Apr22_300SA_p01_1_1_3610.zip,nmdc:bsm-11-fmakqh75,1000 soils - NWBC_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_NWBC_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_56_1_3413.zip,nmdc:bsm-11-9g8bft03,1000 soils - NWBC_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_NWBC_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_125_1_3482.zip,nmdc:bsm-11-9g8bft03,1000 soils - NWBC_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_NWBC_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3346.zip,nmdc:bsm-11-9g8bft03,1000 soils - NWBC_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_NWBC_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_84_1_3441.zip,nmdc:bsm-11-9g8bft03,1000 soils - NWBC_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_NWBC_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_26_1_3383.zip,nmdc:bsm-11-9g8bft03,1000 soils - NWBC_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_NWBC_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_109_1_3466.zip,nmdc:bsm-11-9g8bft03,1000 soils - NWBC_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_OCTB_FTMS_SPE_BTM_1_run1_Fir_25Apr22_300SA_p01_2_1_3542.zip,nmdc:bsm-11-1dr3yg80,1000 soils - OCTB_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_OCTB_FTMS_SPE_BTM_1_run2_Fir_26Apr22_300SA_p01_1_1_3591.zip,nmdc:bsm-11-1dr3yg80,1000 soils - OCTB_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_OCTB_FTMS_SPE_BTM_2_run1_Fir_25Apr22_300SA_p01_3_1_3543.zip,nmdc:bsm-11-1dr3yg80,1000 soils - OCTB_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_OCTB_FTMS_SPE_BTM_2_run2_Fir_28Apr22_300SA_p01_1_1_3634.zip,nmdc:bsm-11-1dr3yg80,1000 soils - OCTB_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_OCTB_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3536.zip,nmdc:bsm-11-1dr3yg80,1000 soils - OCTB_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_OCTB_FTMS_SPE_BTM_3_run2_Fir_26Apr22_300SA_p01_1_1_3586.zip,nmdc:bsm-11-1dr3yg80,1000 soils - OCTB_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_OCTB_FTMS_SPE_TOP_1_run1_Fir_26Apr22_300SA_p01_1_1_3572.zip,nmdc:bsm-11-vyahkv63,1000 soils - OCTB_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_OCTB_FTMS_SPE_TOP_1_run2_Fir_28Apr22_300SA_p01_1_1_3633.zip,nmdc:bsm-11-vyahkv63,1000 soils - OCTB_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_OCTB_FTMS_SPE_TOP_2_run1_Fir_26Apr22_300SA_p01_1_1_3576.zip,nmdc:bsm-11-vyahkv63,1000 soils - OCTB_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_OCTB_FTMS_SPE_TOP_2_run2_Fir_26Apr22_300SA_p01_1_1_3583.zip,nmdc:bsm-11-vyahkv63,1000 soils - OCTB_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_OCTB_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3523.zip,nmdc:bsm-11-vyahkv63,1000 soils - OCTB_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_OCTB_FTMS_SPE_TOP_3_run2_Fir_27Apr22_300SA_p01_1_1_3611.zip,nmdc:bsm-11-vyahkv63,1000 soils - OCTB_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_OCTU_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_10_1_3367.zip,nmdc:bsm-11-s37exk22,1000 soils - OCTU_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_OCTU_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_102_1_3459.zip,nmdc:bsm-11-s37exk22,1000 soils - OCTU_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_OCTU_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_15_1_3372.zip,nmdc:bsm-11-s37exk22,1000 soils - OCTU_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_OCTU_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_116_1_3473.zip,nmdc:bsm-11-s37exk22,1000 soils - OCTU_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_OCTU_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3519.zip,nmdc:bsm-11-s37exk22,1000 soils - OCTU_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_OCTU_FTMS_SPE_BTM_3_run2_Fir_26Apr22_300SA_p01_2_1_3593.zip,nmdc:bsm-11-s37exk22,1000 soils - OCTU_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_OCTU_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_1_1_3352.zip,nmdc:bsm-11-bshhaw35,1000 soils - OCTU_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_OCTU_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_80_1_3437.zip,nmdc:bsm-11-bshhaw35,1000 soils - OCTU_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_OCTU_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3338.zip,nmdc:bsm-11-bshhaw35,1000 soils - OCTU_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_OCTU_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_82_1_3439.zip,nmdc:bsm-11-bshhaw35,1000 soils - OCTU_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_OCTU_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3532.zip,nmdc:bsm-11-bshhaw35,1000 soils - OCTU_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_OCTU_FTMS_SPE_TOP_3_run2_Fir_27Apr22_300SA_p01_1_1_3604.zip,nmdc:bsm-11-bshhaw35,1000 soils - OCTU_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_OKPF_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_117_1_7030.zip,nmdc:bsm-11-my88da58,1000 soils - OKPF_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_OKPF_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_1_1_3350.zip,nmdc:bsm-11-my88da58,1000 soils - OKPF_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_OKPF_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_87_1_3444.zip,nmdc:bsm-11-my88da58,1000 soils - OKPF_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_OKPF_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_67_1_6980.zip,nmdc:bsm-11-my88da58,1000 soils - OKPF_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_OKPF_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_30_1_3387.zip,nmdc:bsm-11-my88da58,1000 soils - OKPF_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_OKPF_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_128_1_3485.zip,nmdc:bsm-11-my88da58,1000 soils - OKPF_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_OKPF_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_90_1_7003.zip,nmdc:bsm-11-my88da58,1000 soils - OKPF_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_OKPF_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_6_1_3363.zip,nmdc:bsm-11-my88da58,1000 soils - OKPF_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_OKPF_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_92_1_3449.zip,nmdc:bsm-11-my88da58,1000 soils - OKPF_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_OKPF_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_202_1_7215.zip,nmdc:bsm-11-yqhjes36,1000 soils - OKPF_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_OKPF_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_59_1_3416.zip,nmdc:bsm-11-yqhjes36,1000 soils - OKPF_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000S_OKPF_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_121_1_3478.zip,nmdc:bsm-11-yqhjes36,1000 soils - OKPF_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_OKPF_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_124_1_7137.zip,nmdc:bsm-11-yqhjes36,1000 soils - OKPF_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_OKPF_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3336.zip,nmdc:bsm-11-yqhjes36,1000 soils - OKPF_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000S_OKPF_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_85_1_3442.zip,nmdc:bsm-11-yqhjes36,1000 soils - OKPF_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_OKPF_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_112_1_7025.zip,nmdc:bsm-11-yqhjes36,1000 soils - OKPF_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_OKPF_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_1_1_3349.zip,nmdc:bsm-11-yqhjes36,1000 soils - OKPF_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_OKPF_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_75_1_3432.zip,nmdc:bsm-11-yqhjes36,1000 soils - OKPF_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_ONAQ_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_47_1_6960.zip,nmdc:bsm-11-jrjgyz31,1000 soils - ONAQ_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_ONAQ_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_53_1_6966.zip,nmdc:bsm-11-jrjgyz31,1000 soils - ONAQ_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_ONAQ_FTMS_SPE_BTM_3_02Nov22_Mag_300SA_p025_126_1_7241.zip,nmdc:bsm-11-jrjgyz31,1000 soils - ONAQ_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_ONAQ_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_110_1_7023.zip,nmdc:bsm-11-6jgsb515,1000 soils - ONAQ_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_ONAQ_FTMS_SPE_TOP_2_02Nov22_Mag_300SA_p025_130_1_7245.zip,nmdc:bsm-11-6jgsb515,1000 soils - ONAQ_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_ONAQ_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_123_1_7136.zip,nmdc:bsm-11-6jgsb515,1000 soils - ONAQ_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_ORNL_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_161_1_7174.zip,nmdc:bsm-11-vsrekp52,1000 soils - ORNL_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_ORNL_FTMS_SPE_BTM_2_rr_28Oct22_Mag_300SA_p025_134_1_7047.zip,nmdc:bsm-11-vsrekp52,1000 soils - ORNL_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_ORNL_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_45_1_6958.zip,nmdc:bsm-11-vsrekp52,1000 soils - ORNL_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_ORNL_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_209_1_7222.zip,nmdc:bsm-11-rfczya60,1000 soils - ORNL_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_ORNL_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_107_1_7020.zip,nmdc:bsm-11-rfczya60,1000 soils - ORNL_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_ORNL_FTMS_SPE_TOP_3_29Oct22_Mag_300SA_p025_176_1_7126.zip,nmdc:bsm-11-rfczya60,1000 soils - ORNL_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000s_OSBS_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_169_1_7182.zip,nmdc:bsm-11-sk8vv550,1000 soils - OSBS_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000s_OSBS_FTMS_SPE_BTM_2_02Nov22_Mag_300SA_p025_129_1_7244.zip,nmdc:bsm-11-sk8vv550,1000 soils - OSBS_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000s_OSBS_FTMS_SPE_BTM_3_01Nov22_Mag_300SA_p025_184_1_7197.zip,nmdc:bsm-11-sk8vv550,1000 soils - OSBS_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000s_OSBS_FTMS_SPE_TOP_1_31Oct22_Mag_300SA_p025_140_1_7153.zip,nmdc:bsm-11-n95pbc41,1000 soils - OSBS_CoreB_TOP,high,ProcessedSample5_NOM,NOM
1000s_OSBS_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_65_1_6978.zip,nmdc:bsm-11-n95pbc41,1000 soils - OSBS_CoreB_TOP,high,ProcessedSample7_NOM,NOM
1000s_OSBS_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_135_1_7148.zip,nmdc:bsm-11-n95pbc41,1000 soils - OSBS_CoreB_TOP,high,ProcessedSample9_NOM,NOM
1000S_PETF_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_1_1_3337.zip,nmdc:bsm-11-re45cx97,1000 soils - PETF_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_PETF_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_81_1_3438.zip,nmdc:bsm-11-re45cx97,1000 soils - PETF_CoreB_BTM,high,ProcessedSample5_NOM,NOM
1000S_PETF_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_49_1_3406.zip,nmdc:bsm-11-re45cx97,1000 soils - PETF_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_PETF_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_127_1_3484.zip,nmdc:bsm-11-re45cx97,1000 soils - PETF_CoreB_BTM,high,ProcessedSample7_NOM,NOM
1000S_PETF_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_16_1_3373.zip,nmdc:bsm-11-re45cx97,1000 soils - PETF_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_PETF_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_101_1_3458.zip,nmdc:bsm-11-re45cx97,1000 soils - PETF_CoreB_BTM,high,ProcessedSample9_NOM,NOM
1000S_PETF_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_3_1_3360.zip,nmdc:bsm-11-g06qhv26,1000 soils - PETF_CoreB_TOP,high,ProcessedSample5_NOM,NOM
