raw_data_identifier,biosample_id,biosample_name,match_confidence,processedsample_placeholder,material_processing_protocol_id
Brodie_147B_CHCl3_15Oct18_IAT_p1_1_01_35931.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample6_NOM,NOM
Brodie_147A_CHCl3_15Oct18_IAT_p1_1_01_35926.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample6_NOM,NOM
Brodie_147B_MeOH_15Oct18_IAT_p1_1_01_35919.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample4_NOM,NOM
Brodie_147B_H2O_SPE_15Oct18_IAT_p05_1_01_35907.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample2_NOM,NOM
Brodie_147B_H2O_15Oct18_IAT_p1_1_01_35902.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample2_NOM,NOM
Brodie_355_MeOH_Only_26Nov18_IATp1_1_01_37622.zip,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample4_NOM,NOM
Brodie_357_MeOH_Only_26Nov18_IATp1_1_01_37624.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample4_NOM,NOM
Brodie_355_MeOH_Seq_26Nov18_IATp1_1_01_37625.zip,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample4_NOM,NOM
Brodie_356_MeOH_Only_26Nov18_IATp1_1_01_37623.zip,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample4_NOM,NOM
Brodie_356_H2O_26Nov18_IATp1_1_01_37631.zip,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample2_NOM,NOM
Brodie_357_MeOH_Seq_26Nov18_IATp1_1_01_37627.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample4_NOM,NOM
Brodie_356_MeOH_Seq_26Nov18_IATp1_1_01_37626.zip,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample4_NOM,NOM
Brodie_355_H2O_26Nov18_IATp1_1_01_37630.zip,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample2_NOM,NOM
Brodie_356_CHCl3_26Nov18_IATp1_1_01_37636.zip,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample6_NOM,NOM
Brodie_357_H2O_26Nov18_IATp1_1_01_37632.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample2_NOM,NOM
Brodie_355_CHCl3_26Nov18_IATp1_1_01_37635.zip,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample6_NOM,NOM
Brodie_357_CHCl3_26Nov18_IATp1_1_01_37637.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample6_NOM,NOM
Brodie_135_r1_H2O_30Nov18_IATp1_1_01_37885.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample2_NOM,NOM
Brodie_146_r1_H2O_30Nov18_IATp1_1_01_37887.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample2_NOM,NOM
Brodie_145_r1_H2O_30Nov18_IATp1_1_01_37886.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample2_NOM,NOM
Brodie_147_r1_H2O_30Nov18_IATp1_1_01_37888.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample2_NOM,NOM
Brodie_355_r2_H2O_30Nov18_IATp1_1_01_37890.zip,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample2_NOM,NOM
Brodie_356_r2_H2O_30Nov18_IATp1_1_01_37891.zip,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample2_NOM,NOM
Brodie_135_r2_H2O_30Nov18_IATp1_1_01_37894.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample2_NOM,NOM
Brodie_147_r2_H2O_30Nov18_IATp1_1_01_37897.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample2_NOM,NOM
Brodie_146_r2_H2O_30Nov18_IATp1_1_01_37896.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample2_NOM,NOM
Brodie_355_r3_H2O_30Nov18_IATp1_1_01_37899.zip,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample2_NOM,NOM
Brodie_145_r2_H2O_30Nov18_IATp1_1_01_37895.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample2_NOM,NOM
Brodie_356_r3_H2O_30Nov18_IATp1_1_01_37900.zip,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample2_NOM,NOM
Brodie_357_r3_H2O_30Nov18_IATp1_1_01_37901.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample2_NOM,NOM
Brodie_134_r3_H2O_30Nov18_IATp1_1_01_37902.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample2_NOM,NOM
Brodie_135_r3_H2O_30Nov18_IATp1_1_01_37903.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample2_NOM,NOM
Brodie_145_r3_H2O_30Nov18_IATp1_1_01_37904.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample2_NOM,NOM
Brodie_146_r3_H2O_30Nov18_IATp1_1_01_37905.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample2_NOM,NOM
Brodie_147_r3_H2O_30Nov18_IATp1_1_01_37906.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample2_NOM,NOM
Brodie_356_H2O_1_IATp1_07Dec18_1_01_38224.zip,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample2_NOM,NOM
Brodie_356_H2O_2_IATp1_07Dec18_1_01_38225.zip,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample2_NOM,NOM
Brodie_355_H2O_3_IATp1_07Dec18_1_01_38223.zip,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample2_NOM,NOM
Brodie_355_H2O_2_IATp1_07Dec18_1_01_38222.zip,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample2_NOM,NOM
Brodie_356_H2O_3_IATp1_07Dec18_1_01_38226.zip,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample2_NOM,NOM
Brodie_357_H2O_3_IATp1_07Dec18_1_01_38229.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample2_NOM,NOM
Brodie_135_H2O_1_IATp1_07Dec18_1_01_38233.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample2_NOM,NOM
Brodie_135_H2O_3_IATp1_07Dec18_1_01_38235.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample2_NOM,NOM
Brodie_135_H2O_2_IATp1_07Dec18_1_01_38234.zip,nmdc:bsm-11-hf7a3g98,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_135",high,ProcessedSample2_NOM,NOM
Brodie_145_H2O_3_IATp1_07Dec18_1_01_38238.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample2_NOM,NOM
Brodie_146_H2O_3_IATp1_07Dec18_1_01_38241.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample2_NOM,NOM
Brodie_147_H2O_2_IATp1_07Dec18_1_01_38243.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample2_NOM,NOM
Brodie_145_H2O_1_IATp1_07Dec18_1_01_38236.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample2_NOM,NOM
Brodie_357_H2O_1_12Dec18_IATp3_1_01_38492.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample2_NOM,NOM
Brodie_357_H2O_2_12Dec18_IATp3_1_01_38493.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample2_NOM,NOM
Brodie_145_H2O_2_IATp1_07Dec18_1_01_38237.zip,nmdc:bsm-11-nv967s57,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_145",high,ProcessedSample2_NOM,NOM
Brodie_147_H2O_3_IATp1_07Dec18_1_01_38244.zip,nmdc:bsm-11-ya398362,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_147",high,ProcessedSample2_NOM,NOM
Brodie_146_H2O_1_IATp1_07Dec18_1_01_38239.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample2_NOM,NOM
Brodie_134_H2O_3_IATp1_07Dec18_1_01_38232.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample2_NOM,NOM
Brodie_146_H2O_2_IATp1_07Dec18_1_01_38240.zip,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample2_NOM,NOM
Brodie_357_H2O_3_12Dec18_IATp3_1_01_38494.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample2_NOM,NOM
Brodie_134_H2O_2_12Dec18_IATp1_1_01_38496.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample2_NOM,NOM
Brodie_134_H2O_1_12Dec18_IATp1_1_01_38495.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample2_NOM,NOM
Brodie_134_H2O_3_12Dec18_IATp1_1_01_38497.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample2_NOM,NOM
Brodie_357_H2O_2_13Dec18_IATp15_1_01_38563.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample2_NOM,NOM
Brodie_357_H2O_1_13Dec18_IATp15_1_01_38562.zip,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample2_NOM,NOM
Brodie_134_H2O_1_13Dec18_IATp15_1_01_38565.zip,nmdc:bsm-11-mbnqn650,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_134",high,ProcessedSample2_NOM,NOM
Brodie_115_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-ywtc8b82,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_115",high,ProcessedSample2_NOM,NOM
Brodie_117_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-xcyvst62,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_117",high,ProcessedSample2_NOM,NOM
Brodie_115_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-ywtc8b82,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_115",high,ProcessedSample2_NOM,NOM
Brodie_117_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-xcyvst62,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_117",high,ProcessedSample2_NOM,NOM
Brodie_119_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-fdjmge85,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_119",high,ProcessedSample2_NOM,NOM
Brodie_119_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-fdjmge85,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_119",high,ProcessedSample2_NOM,NOM
Brodie_120_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-2nqe9j19,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_120",high,ProcessedSample2_NOM,NOM
Brodie_123_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-vdqjvg77,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_123",high,ProcessedSample2_NOM,NOM
Brodie_121_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-m959ky58,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_121",high,ProcessedSample2_NOM,NOM
Brodie_123_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-vdqjvg77,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_123",high,ProcessedSample2_NOM,NOM
Brodie_140_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-hr55b403,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_140",high,ProcessedSample2_NOM,NOM
Brodie_140_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-hr55b403,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_140",high,ProcessedSample2_NOM,NOM
Brodie_143_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-ntfp9891,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_143",high,ProcessedSample2_NOM,NOM
Brodie_141_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-cnc9ww90,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_141",high,ProcessedSample2_NOM,NOM
Brodie_142_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-gdwqby92,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_142",high,ProcessedSample2_NOM,NOM
Brodie_146_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-8v7e4e60,"Soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_146",high,ProcessedSample2_NOM,NOM
Brodie_148_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-a2fm5q53,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_148",high,ProcessedSample2_NOM,NOM
Brodie_148_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-a2fm5q53,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_148",high,ProcessedSample2_NOM,NOM
Brodie_150_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-qpwvgx11,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_150",high,ProcessedSample2_NOM,NOM
Brodie_142_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-gdwqby92,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_142",high,ProcessedSample2_NOM,NOM
Brodie_151_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-tq2k2z77,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_151",high,ProcessedSample2_NOM,NOM
Brodie_157_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-h36vdc50,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_157",high,ProcessedSample2_NOM,NOM
Brodie_152_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-j7ha4a31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_152",high,ProcessedSample2_NOM,NOM
Brodie_158_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-djp7e211,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_158",high,ProcessedSample2_NOM,NOM
Brodie_150_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-qpwvgx11,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_150",high,ProcessedSample2_NOM,NOM
Brodie_181_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-0pq46m48,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_181",high,ProcessedSample2_NOM,NOM
Brodie_182_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-an1f1v40,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_182",high,ProcessedSample2_NOM,NOM
Brodie_182_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-an1f1v40,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_182",high,ProcessedSample2_NOM,NOM
Brodie_181_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-0pq46m48,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_181",high,ProcessedSample2_NOM,NOM
Brodie_184_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-afgbs159,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_184",high,ProcessedSample2_NOM,NOM
Brodie_186_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-3d7gwr49,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_186",high,ProcessedSample2_NOM,NOM
Brodie_184_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-afgbs159,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_184",high,ProcessedSample2_NOM,NOM
Brodie_195_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-z97z1r63,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_195",high,ProcessedSample2_NOM,NOM
Brodie_186_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-3d7gwr49,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_186",high,ProcessedSample2_NOM,NOM
Brodie_198_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-mcp72s80,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_198",high,ProcessedSample2_NOM,NOM
Brodie_198_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-mcp72s80,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_198",high,ProcessedSample2_NOM,NOM
Brodie_195_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-z97z1r63,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_195",high,ProcessedSample2_NOM,NOM
Brodie_202_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-kj72y166,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_202",high,ProcessedSample2_NOM,NOM
Brodie_204_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-y693ve58,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_204",high,ProcessedSample2_NOM,NOM
Brodie_355_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample2_NOM,NOM
Brodie_204_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-y693ve58,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_204",high,ProcessedSample2_NOM,NOM
Brodie_356_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample2_NOM,NOM
Brodie_355_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-qa4vm962,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_355",high,ProcessedSample2_NOM,NOM
Brodie_356_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-2h2j6s31,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_356",high,ProcessedSample2_NOM,NOM
Brodie_357_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample2_NOM,NOM
Brodie_357_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-q71pns38,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_357",high,ProcessedSample2_NOM,NOM
Brodie_367_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-k3p2ap93,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_367",high,ProcessedSample2_NOM,NOM
Brodie_367_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-k3p2ap93,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_367",high,ProcessedSample2_NOM,NOM
Brodie_368_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-k05a2416,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_368",high,ProcessedSample2_NOM,NOM
Brodie_369_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-07spy989,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_369",high,ProcessedSample2_NOM,NOM
Brodie_368_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-k05a2416,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_368",high,ProcessedSample2_NOM,NOM
Brodie_369_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-07spy989,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_369",high,ProcessedSample2_NOM,NOM
Brodie_379_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-29d9a657,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_379",high,ProcessedSample2_NOM,NOM
Brodie_379_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-29d9a657,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_379",high,ProcessedSample2_NOM,NOM
Brodie_380_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-v1mm5n61,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_380",high,ProcessedSample2_NOM,NOM
Brodie_381_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-q42vcp15,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_381",high,ProcessedSample2_NOM,NOM
Brodie_116_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-1srsh991,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_116",high,ProcessedSample2_NOM,NOM
Brodie_117_w_r3_31Jan19_HESI_neg.raw,nmdc:bsm-11-xcyvst62,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_117",high,ProcessedSample2_NOM,NOM
Brodie_115_w_r3_31Jan19_HESI_neg.raw,nmdc:bsm-11-ywtc8b82,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_115",high,ProcessedSample2_NOM,NOM
Brodie_118_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-39j0y956,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_118",high,ProcessedSample2_NOM,NOM
Brodie_119_w_r3_31Jan19_HESI_neg.raw,nmdc:bsm-11-fdjmge85,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_119",high,ProcessedSample2_NOM,NOM
Brodie_380_w_r1_25Jan19_HESI_neg.raw,nmdc:bsm-11-v1mm5n61,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_380",high,ProcessedSample2_NOM,NOM
Brodie_120_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-2nqe9j19,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_120",high,ProcessedSample2_NOM,NOM
Brodie_122_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-jvtvhn02,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_122",high,ProcessedSample2_NOM,NOM
Brodie_121_w_r3_31Jan19_HESI_neg.raw,nmdc:bsm-11-m959ky58,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_121",high,ProcessedSample2_NOM,NOM
Brodie_123_w_r3_31Jan19_HESI_neg.raw,nmdc:bsm-11-vdqjvg77,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_123",high,ProcessedSample2_NOM,NOM
Brodie_139_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-vdn3kn48,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_139",high,ProcessedSample2_NOM,NOM
Brodie_144_w_r2_29Jan19_HESI_neg.raw,nmdc:bsm-11-tffhv104,"Bulk soil microbial communities from the East River watershed near Crested Butte, Colorado, United States - ER_144",high,ProcessedSample2_NOM,NOM
