biosample_id,raw_data_identifier,processedsample_placeholder,material_processing_protocol_id
nmdc:bsm-11-xarr2j67,nmdc:omprc-11-6p5wq151,ProcessedSample2_NOM,NOM
nmdc:bsm-11-c2b84794,nmdc:omprc-11-z7qaw875,ProcessedSample2_NOM,NOM
nmdc:bsm-11-y693ve58,nmdc:omprc-11-jr74xy25,ProcessedSample2_NOM,NOM
nmdc:bsm-11-2h2j6s31,nmdc:omprc-11-t9y1j113,ProcessedSample2_NOM,NOM
nmdc:bsm-11-q71pns38,nmdc:omprc-11-f61fz451,ProcessedSample2_NOM,NOM
nmdc:bsm-11-qa4vm962,nmdc:omprc-11-9rn4yb09,ProcessedSample2_NOM,NOM
nmdc:bsm-11-k05a2416,nmdc:omprc-11-yba6vc27,ProcessedSample2_NOM,NOM
nmdc:bsm-11-k3p2ap93,nmdc:omprc-11-bpywr174,ProcessedSample2_NOM,NOM
nmdc:bsm-11-29d9a657,nmdc:omprc-11-g5pcw249,ProcessedSample2_NOM,NOM
nmdc:bsm-11-07spy989,nmdc:omprc-11-4vvcg136,ProcessedSample2_NOM,NOM
nmdc:bsm-11-v1mm5n61,nmdc:omprc-11-969vz067,ProcessedSample2_NOM,NOM
nmdc:bsm-11-1srsh991,nmdc:omprc-11-r0jhs134,ProcessedSample2_NOM,NOM
nmdc:bsm-11-q42vcp15,nmdc:omprc-11-kjjc3z87,ProcessedSample2_NOM,NOM
nmdc:bsm-11-39j0y956,nmdc:omprc-11-xa10s074,ProcessedSample2_NOM,NOM
nmdc:bsm-11-1srsh991,nmdc:omprc-11-hh1jah95,ProcessedSample2_NOM,NOM
nmdc:bsm-11-2nqe9j19,nmdc:omprc-11-m5gz3047,ProcessedSample2_NOM,NOM
nmdc:bsm-11-jvtvhn02,nmdc:omprc-11-0wrpqj11,ProcessedSample2_NOM,NOM
nmdc:bsm-11-jvtvhn02,nmdc:omprc-11-fpwcvj12,ProcessedSample2_NOM,NOM
nmdc:bsm-11-vdn3kn48,nmdc:omprc-11-hxwtdj41,ProcessedSample2_NOM,NOM
nmdc:bsm-11-cnc9ww90,nmdc:omprc-11-a13hgp20,ProcessedSample2_NOM,NOM
nmdc:bsm-11-hr55b403,nmdc:omprc-11-td54q538,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tffhv104,nmdc:omprc-11-5t63rf59,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tffhv104,nmdc:omprc-11-zns9hc70,ProcessedSample2_NOM,NOM
nmdc:bsm-11-qpwvgx11,nmdc:omprc-11-cbz77g83,ProcessedSample2_NOM,NOM
nmdc:bsm-11-a2fm5q53,nmdc:omprc-11-bzfjsv63,ProcessedSample2_NOM,NOM
nmdc:bsm-11-hkftnp97,nmdc:omprc-11-91rda692,ProcessedSample2_NOM,NOM
nmdc:bsm-11-hbdmpd66,nmdc:omprc-11-bgtzcs75,ProcessedSample2_NOM,NOM
nmdc:bsm-11-afgbs159,nmdc:omprc-11-46ewpf91,ProcessedSample2_NOM,NOM
nmdc:bsm-11-h36vdc50,nmdc:omprc-11-dx0dep18,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tq2k2z77,nmdc:omprc-11-124z1p47,ProcessedSample2_NOM,NOM
nmdc:bsm-11-j7ha4a31,nmdc:omprc-11-h5x3ht62,ProcessedSample2_NOM,NOM
nmdc:bsm-11-hkftnp97,nmdc:omprc-11-mwm9yq73,ProcessedSample2_NOM,NOM
nmdc:bsm-11-4sw8dr23,nmdc:omprc-11-5y5txf92,ProcessedSample2_NOM,NOM
nmdc:bsm-11-8v7e4e60,nmdc:omprc-11-y1nwmq10,ProcessedSample2_NOM,NOM
nmdc:bsm-11-djp7e211,nmdc:omprc-11-jmqbpr32,ProcessedSample2_NOM,NOM
nmdc:bsm-11-3d7gwr49,nmdc:omprc-11-j00knm96,ProcessedSample2_NOM,NOM
nmdc:bsm-11-ywtc8b82,nmdc:omprc-11-ca7ds518,ProcessedSample4_NOM,NOM
nmdc:bsm-11-1srsh991,nmdc:omprc-11-ns6p5d89,ProcessedSample2_NOM,NOM
nmdc:bsm-11-4sw8dr23,nmdc:omprc-11-xvjhfm93,ProcessedSample2_NOM,NOM
nmdc:bsm-11-1srsh991,nmdc:omprc-11-fbpp0f91,ProcessedSample2_NOM,NOM
nmdc:bsm-11-1srsh991,nmdc:omprc-11-8g3bd870,ProcessedSample2_NOM,NOM
nmdc:bsm-11-xcyvst62,nmdc:omprc-11-ndjpyr72,ProcessedSample2_NOM,NOM
nmdc:bsm-11-y742vs93,nmdc:omprc-11-tnxsy138,ProcessedSample2_NOM,NOM
nmdc:bsm-11-1srsh991,nmdc:omprc-11-r74bf408,ProcessedSample4_NOM,NOM
nmdc:bsm-11-1srsh991,nmdc:omprc-11-r0v46e46,ProcessedSample4_NOM,NOM
nmdc:bsm-11-xcyvst62,nmdc:omprc-11-c2cq8w84,ProcessedSample2_NOM,NOM
nmdc:bsm-11-xcyvst62,nmdc:omprc-11-r2ajas93,ProcessedSample2_NOM,NOM
nmdc:bsm-11-xcyvst62,nmdc:omprc-11-tp3j0g63,ProcessedSample4_NOM,NOM
nmdc:bsm-11-39j0y956,nmdc:omprc-11-q55a5c26,ProcessedSample2_NOM,NOM
nmdc:bsm-11-xcyvst62,nmdc:omprc-11-73x30h48,ProcessedSample4_NOM,NOM
nmdc:bsm-11-39j0y956,nmdc:omprc-11-18drfd48,ProcessedSample2_NOM,NOM
nmdc:bsm-11-xcyvst62,nmdc:omprc-11-scpbrd05,ProcessedSample4_NOM,NOM
nmdc:bsm-11-39j0y956,nmdc:omprc-11-d66vt991,ProcessedSample4_NOM,NOM
nmdc:bsm-11-39j0y956,nmdc:omprc-11-4z41t420,ProcessedSample2_NOM,NOM
nmdc:bsm-11-kj72y166,nmdc:omprc-11-78a9fd24,ProcessedSample2_NOM,NOM
nmdc:bsm-11-ywtc8b82,nmdc:omprc-11-28y8t995,ProcessedSample2_NOM,NOM
nmdc:bsm-11-39j0y956,nmdc:omprc-11-xcg0qc34,ProcessedSample4_NOM,NOM
nmdc:bsm-11-c2b84794,nmdc:omprc-11-8hgz8f10,ProcessedSample2_NOM,NOM
nmdc:bsm-11-ywtc8b82,nmdc:omprc-11-4xdj3s30,ProcessedSample2_NOM,NOM
nmdc:bsm-11-3d7gwr49,nmdc:omprc-11-haekyd17,ProcessedSample2_NOM,NOM
nmdc:bsm-11-ywtc8b82,nmdc:omprc-11-t3087269,ProcessedSample2_NOM,NOM
nmdc:bsm-11-xarr2j67,nmdc:omprc-11-7sv22v66,ProcessedSample2_NOM,NOM
nmdc:bsm-11-ywtc8b82,nmdc:omprc-11-1sh30280,ProcessedSample4_NOM,NOM
nmdc:bsm-11-tn2emc28,nmdc:omprc-11-x2v1t879,ProcessedSample2_NOM,NOM
nmdc:bsm-11-fdjmge85,nmdc:omprc-11-rn8hzz02,ProcessedSample2_NOM,NOM
nmdc:bsm-11-fdjmge85,nmdc:omprc-11-2njysg89,ProcessedSample2_NOM,NOM
nmdc:bsm-11-fdjmge85,nmdc:omprc-11-0k9fs359,ProcessedSample4_NOM,NOM
nmdc:bsm-11-2nqe9j19,nmdc:omprc-11-c6b4y620,ProcessedSample2_NOM,NOM
nmdc:bsm-11-fdjmge85,nmdc:omprc-11-dz2zce09,ProcessedSample2_NOM,NOM
nmdc:bsm-11-2nqe9j19,nmdc:omprc-11-nbpfaq83,ProcessedSample2_NOM,NOM
nmdc:bsm-11-2nqe9j19,nmdc:omprc-11-7e022y58,ProcessedSample2_NOM,NOM
nmdc:bsm-11-2nqe9j19,nmdc:omprc-11-qtgrph13,ProcessedSample4_NOM,NOM
nmdc:bsm-11-2nqe9j19,nmdc:omprc-11-tt3qae70,ProcessedSample4_NOM,NOM
nmdc:bsm-11-m959ky58,nmdc:omprc-11-sm755a13,ProcessedSample2_NOM,NOM
nmdc:bsm-11-m959ky58,nmdc:omprc-11-sc4q9v39,ProcessedSample2_NOM,NOM
nmdc:bsm-11-m959ky58,nmdc:omprc-11-sw4w8v07,ProcessedSample2_NOM,NOM
nmdc:bsm-11-m959ky58,nmdc:omprc-11-fsewae97,ProcessedSample4_NOM,NOM
nmdc:bsm-11-2nqe9j19,nmdc:omprc-11-adhq0r51,ProcessedSample4_NOM,NOM
nmdc:bsm-11-m959ky58,nmdc:omprc-11-q79wr449,ProcessedSample4_NOM,NOM
nmdc:bsm-11-jvtvhn02,nmdc:omprc-11-q5v8dt49,ProcessedSample2_NOM,NOM
nmdc:bsm-11-jvtvhn02,nmdc:omprc-11-12jf3456,ProcessedSample4_NOM,NOM
nmdc:bsm-11-jvtvhn02,nmdc:omprc-11-zt2c3f72,ProcessedSample2_NOM,NOM
nmdc:bsm-11-jvtvhn02,nmdc:omprc-11-vzs8vp08,ProcessedSample4_NOM,NOM
nmdc:bsm-11-vdqjvg77,nmdc:omprc-11-mbtk1e51,ProcessedSample2_NOM,NOM
nmdc:bsm-11-jvtvhn02,nmdc:omprc-11-c47v1b47,ProcessedSample4_NOM,NOM
nmdc:bsm-11-vdqjvg77,nmdc:omprc-11-chmjxr22,ProcessedSample4_NOM,NOM
nmdc:bsm-11-hr55b403,nmdc:omprc-11-zykm2w67,ProcessedSample2_NOM,NOM
nmdc:bsm-11-vdqjvg77,nmdc:omprc-11-k5st6g31,ProcessedSample2_NOM,NOM
nmdc:bsm-11-hr55b403,nmdc:omprc-11-r5be0s52,ProcessedSample4_NOM,NOM
nmdc:bsm-11-vdqjvg77,nmdc:omprc-11-qd2a1p74,ProcessedSample2_NOM,NOM
nmdc:bsm-11-hr55b403,nmdc:omprc-11-dgvmc543,ProcessedSample2_NOM,NOM
nmdc:bsm-11-hr55b403,nmdc:omprc-11-yww37322,ProcessedSample4_NOM,NOM
nmdc:bsm-11-cnc9ww90,nmdc:omprc-11-161k0w89,ProcessedSample2_NOM,NOM
nmdc:bsm-11-hr55b403,nmdc:omprc-11-hpvrgr34,ProcessedSample4_NOM,NOM
nmdc:bsm-11-vdqjvg77,nmdc:omprc-11-38r98d70,ProcessedSample4_NOM,NOM
nmdc:bsm-11-cnc9ww90,nmdc:omprc-11-t8jm8663,ProcessedSample2_NOM,NOM
nmdc:bsm-11-cnc9ww90,nmdc:omprc-11-endfv043,ProcessedSample2_NOM,NOM
nmdc:bsm-11-cnc9ww90,nmdc:omprc-11-rww18t48,ProcessedSample4_NOM,NOM
nmdc:bsm-11-ntfp9891,nmdc:omprc-11-7s9e4e04,ProcessedSample2_NOM,NOM
nmdc:bsm-11-ntfp9891,nmdc:omprc-11-kvkx2z37,ProcessedSample4_NOM,NOM
nmdc:bsm-11-cnc9ww90,nmdc:omprc-11-ea6hcf61,ProcessedSample4_NOM,NOM
nmdc:bsm-11-ntfp9891,nmdc:omprc-11-9mv6dc61,ProcessedSample4_NOM,NOM
nmdc:bsm-11-tffhv104,nmdc:omprc-11-eny9af28,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tffhv104,nmdc:omprc-11-mct8r134,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tffhv104,nmdc:omprc-11-g4xcrx69,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tffhv104,nmdc:omprc-11-zhjanf82,ProcessedSample4_NOM,NOM
nmdc:bsm-11-ntfp9891,nmdc:omprc-11-38m6nj47,ProcessedSample4_NOM,NOM
nmdc:bsm-11-ntfp9891,nmdc:omprc-11-4x7wvs50,ProcessedSample2_NOM,NOM
nmdc:bsm-11-qpwvgx11,nmdc:omprc-11-wrvryq81,ProcessedSample2_NOM,NOM
nmdc:bsm-11-qpwvgx11,nmdc:omprc-11-7p5yh409,ProcessedSample2_NOM,NOM
nmdc:bsm-11-qpwvgx11,nmdc:omprc-11-ebwjfr75,ProcessedSample4_NOM,NOM
nmdc:bsm-11-tffhv104,nmdc:omprc-11-hgsbzd54,ProcessedSample4_NOM,NOM
nmdc:bsm-11-qpwvgx11,nmdc:omprc-11-y9dxx320,ProcessedSample4_NOM,NOM
nmdc:bsm-11-tq2k2z77,nmdc:omprc-11-az8j2h74,ProcessedSample2_NOM,NOM
nmdc:bsm-11-qpwvgx11,nmdc:omprc-11-vf19sb33,ProcessedSample4_NOM,NOM
nmdc:bsm-11-tq2k2z77,nmdc:omprc-11-m7ygh689,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tq2k2z77,nmdc:omprc-11-tecnk371,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tq2k2z77,nmdc:omprc-11-h5mxac55,ProcessedSample4_NOM,NOM
nmdc:bsm-11-tq2k2z77,nmdc:omprc-11-eykya571,ProcessedSample4_NOM,NOM
nmdc:bsm-11-j7ha4a31,nmdc:omprc-11-95catj32,ProcessedSample2_NOM,NOM
nmdc:bsm-11-j7ha4a31,nmdc:omprc-11-e1v0z392,ProcessedSample4_NOM,NOM
nmdc:bsm-11-j7ha4a31,nmdc:omprc-11-w41n1r73,ProcessedSample2_NOM,NOM
nmdc:bsm-11-h36vdc50,nmdc:omprc-11-0azt4973,ProcessedSample2_NOM,NOM
nmdc:bsm-11-j7ha4a31,nmdc:omprc-11-vzf0e332,ProcessedSample4_NOM,NOM
nmdc:bsm-11-j7ha4a31,nmdc:omprc-11-72km8517,ProcessedSample4_NOM,NOM
nmdc:bsm-11-h36vdc50,nmdc:omprc-11-5c8pk582,ProcessedSample4_NOM,NOM
nmdc:bsm-11-h36vdc50,nmdc:omprc-11-rb4y5x71,ProcessedSample4_NOM,NOM
nmdc:bsm-11-djp7e211,nmdc:omprc-11-rba9ca78,ProcessedSample2_NOM,NOM
nmdc:bsm-11-h36vdc50,nmdc:omprc-11-x3b7vp27,ProcessedSample2_NOM,NOM
nmdc:bsm-11-djp7e211,nmdc:omprc-11-n27mxr96,ProcessedSample2_NOM,NOM
nmdc:bsm-11-h36vdc50,nmdc:omprc-11-ftzqsg70,ProcessedSample2_NOM,NOM
nmdc:bsm-11-djp7e211,nmdc:omprc-11-nr4wy934,ProcessedSample4_NOM,NOM
nmdc:bsm-11-djp7e211,nmdc:omprc-11-mzwxmy90,ProcessedSample4_NOM,NOM
nmdc:bsm-11-djp7e211,nmdc:omprc-11-5gfwth66,ProcessedSample2_NOM,NOM
nmdc:bsm-11-0pq46m48,nmdc:omprc-11-dd1v8383,ProcessedSample2_NOM,NOM
nmdc:bsm-11-0pq46m48,nmdc:omprc-11-ddfgwy38,ProcessedSample2_NOM,NOM
nmdc:bsm-11-0pq46m48,nmdc:omprc-11-35pmt522,ProcessedSample2_NOM,NOM
nmdc:bsm-11-0pq46m48,nmdc:omprc-11-0k0g1p09,ProcessedSample4_NOM,NOM
nmdc:bsm-11-an1f1v40,nmdc:omprc-11-728s8471,ProcessedSample4_NOM,NOM
nmdc:bsm-11-hkftnp97,nmdc:omprc-11-aa5ec902,ProcessedSample2_NOM,NOM
nmdc:bsm-11-hkftnp97,nmdc:omprc-11-16rvwt69,ProcessedSample2_NOM,NOM
nmdc:bsm-11-0pq46m48,nmdc:omprc-11-tvtt9m13,ProcessedSample4_NOM,NOM
nmdc:bsm-11-an1f1v40,nmdc:omprc-11-f4p6p742,ProcessedSample4_NOM,NOM
nmdc:bsm-11-an1f1v40,nmdc:omprc-11-ev6k6v68,ProcessedSample4_NOM,NOM
nmdc:bsm-11-hkftnp97,nmdc:omprc-11-9xfb9e80,ProcessedSample2_NOM,NOM
nmdc:bsm-11-hkftnp97,nmdc:omprc-11-pm508t70,ProcessedSample4_NOM,NOM
nmdc:bsm-11-afgbs159,nmdc:omprc-11-nf8cam41,ProcessedSample2_NOM,NOM
nmdc:bsm-11-afgbs159,nmdc:omprc-11-zsm7g281,ProcessedSample2_NOM,NOM
nmdc:bsm-11-afgbs159,nmdc:omprc-11-077nww93,ProcessedSample2_NOM,NOM
nmdc:bsm-11-afgbs159,nmdc:omprc-11-j6a07g15,ProcessedSample4_NOM,NOM
nmdc:bsm-11-afgbs159,nmdc:omprc-11-cfmrh989,ProcessedSample4_NOM,NOM
nmdc:bsm-11-afgbs159,nmdc:omprc-11-0sc76a11,ProcessedSample4_NOM,NOM
nmdc:bsm-11-hkftnp97,nmdc:omprc-11-x0ab9397,ProcessedSample4_NOM,NOM
nmdc:bsm-11-4sw8dr23,nmdc:omprc-11-jby4m321,ProcessedSample2_NOM,NOM
nmdc:bsm-11-4sw8dr23,nmdc:omprc-11-00383810,ProcessedSample2_NOM,NOM
nmdc:bsm-11-4sw8dr23,nmdc:omprc-11-3h27b735,ProcessedSample2_NOM,NOM
nmdc:bsm-11-4sw8dr23,nmdc:omprc-11-rt8y9b75,ProcessedSample4_NOM,NOM
nmdc:bsm-11-3d7gwr49,nmdc:omprc-11-rsprhc80,ProcessedSample2_NOM,NOM
nmdc:bsm-11-4sw8dr23,nmdc:omprc-11-y4zf9y48,ProcessedSample4_NOM,NOM
nmdc:bsm-11-3d7gwr49,nmdc:omprc-11-fssms686,ProcessedSample2_NOM,NOM
nmdc:bsm-11-3d7gwr49,nmdc:omprc-11-rpjztv09,ProcessedSample4_NOM,NOM
nmdc:bsm-11-3d7gwr49,nmdc:omprc-11-xpccey56,ProcessedSample4_NOM,NOM
nmdc:bsm-11-xarr2j67,nmdc:omprc-11-82wzvr47,ProcessedSample2_NOM,NOM
nmdc:bsm-11-xarr2j67,nmdc:omprc-11-a142hb16,ProcessedSample2_NOM,NOM
nmdc:bsm-11-3d7gwr49,nmdc:omprc-11-fj6qpn10,ProcessedSample2_NOM,NOM
nmdc:bsm-11-xarr2j67,nmdc:omprc-11-c334q041,ProcessedSample2_NOM,NOM
nmdc:bsm-11-xarr2j67,nmdc:omprc-11-5bqn1x12,ProcessedSample4_NOM,NOM
nmdc:bsm-11-xarr2j67,nmdc:omprc-11-jg1t6z38,ProcessedSample4_NOM,NOM
nmdc:bsm-11-xarr2j67,nmdc:omprc-11-x33m3r78,ProcessedSample4_NOM,NOM
nmdc:bsm-11-tn2emc28,nmdc:omprc-11-hh9adz38,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tn2emc28,nmdc:omprc-11-343k5431,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tn2emc28,nmdc:omprc-11-btbzd907,ProcessedSample4_NOM,NOM
nmdc:bsm-11-tn2emc28,nmdc:omprc-11-kderev77,ProcessedSample2_NOM,NOM
nmdc:bsm-11-z97z1r63,nmdc:omprc-11-6xc0h180,ProcessedSample2_NOM,NOM
nmdc:bsm-11-z97z1r63,nmdc:omprc-11-cq27eh51,ProcessedSample2_NOM,NOM
nmdc:bsm-11-tn2emc28,nmdc:omprc-11-4bwt4h87,ProcessedSample4_NOM,NOM
nmdc:bsm-11-z97z1r63,nmdc:omprc-11-r45e8023,ProcessedSample4_NOM,NOM
nmdc:bsm-11-z97z1r63,nmdc:omprc-11-qvj0kw75,ProcessedSample2_NOM,NOM
nmdc:bsm-11-z97z1r63,nmdc:omprc-11-p29fy802,ProcessedSample4_NOM,NOM
nmdc:bsm-11-4tpf7456,nmdc:omprc-11-f1dwmd03,ProcessedSample2_NOM,NOM
nmdc:bsm-11-4tpf7456,nmdc:omprc-11-4972zs67,ProcessedSample2_NOM,NOM
nmdc:bsm-11-4tpf7456,nmdc:omprc-11-44gwjk25,ProcessedSample2_NOM,NOM
nmdc:bsm-11-4tpf7456,nmdc:omprc-11-mdj3xf66,ProcessedSample4_NOM,NOM
nmdc:bsm-11-4tpf7456,nmdc:omprc-11-jz0btn60,ProcessedSample4_NOM,NOM
nmdc:bsm-11-y742vs93,nmdc:omprc-11-j3yhxg66,ProcessedSample4_NOM,NOM
nmdc:bsm-11-y742vs93,nmdc:omprc-11-a9se5p84,ProcessedSample4_NOM,NOM
nmdc:bsm-11-y742vs93,nmdc:omprc-11-39x7cc71,ProcessedSample2_NOM,NOM
nmdc:bsm-11-mcp72s80,nmdc:omprc-11-9deve776,ProcessedSample2_NOM,NOM
nmdc:bsm-11-y742vs93,nmdc:omprc-11-bmtpjj33,ProcessedSample4_NOM,NOM
nmdc:bsm-11-mcp72s80,nmdc:omprc-11-rjwysn24,ProcessedSample2_NOM,NOM
nmdc:bsm-11-mcp72s80,nmdc:omprc-11-2j94jz34,ProcessedSample2_NOM,NOM
nmdc:bsm-11-mcp72s80,nmdc:omprc-11-937x4g02,ProcessedSample4_NOM,NOM
nmdc:bsm-11-mcp72s80,nmdc:omprc-11-aq1gz632,ProcessedSample4_NOM,NOM
nmdc:bsm-11-mcp72s80,nmdc:omprc-11-bbjc2645,ProcessedSample4_NOM,NOM
nmdc:bsm-11-kj72y166,nmdc:omprc-11-ysdrmm94,ProcessedSample2_NOM,NOM
nmdc:bsm-11-kj72y166,nmdc:omprc-11-g3w2mb54,ProcessedSample4_NOM,NOM
nmdc:bsm-11-kj72y166,nmdc:omprc-11-m5j53d60,ProcessedSample2_NOM,NOM
nmdc:bsm-11-kj72y166,nmdc:omprc-11-d1bk0n36,ProcessedSample4_NOM,NOM
nmdc:bsm-11-kj72y166,nmdc:omprc-11-3pf9c248,ProcessedSample4_NOM,NOM
nmdc:bsm-11-c2b84794,nmdc:omprc-11-gxjzcm36,ProcessedSample2_NOM,NOM
nmdc:bsm-11-c2b84794,nmdc:omprc-11-5ethx107,ProcessedSample2_NOM,NOM
nmdc:bsm-11-c2b84794,nmdc:omprc-11-sxzd0555,ProcessedSample4_NOM,NOM
nmdc:bsm-11-y693ve58,nmdc:omprc-11-rzg42j42,ProcessedSample4_NOM,NOM
nmdc:bsm-11-c2b84794,nmdc:omprc-11-8td2gq03,ProcessedSample4_NOM,NOM
nmdc:bsm-11-y693ve58,nmdc:omprc-11-7rq3ex03,ProcessedSample4_NOM,NOM
nmdc:bsm-11-y693ve58,nmdc:omprc-11-9502zr85,ProcessedSample4_NOM,NOM
nmdc:bsm-11-qa4vm962,nmdc:omprc-11-fxekz673,ProcessedSample2_NOM,NOM
nmdc:bsm-11-qa4vm962,nmdc:omprc-11-ydm3fp05,ProcessedSample2_NOM,NOM
nmdc:bsm-11-c2b84794,nmdc:omprc-11-r66hap73,ProcessedSample4_NOM,NOM
nmdc:bsm-11-qa4vm962,nmdc:omprc-11-3e3ry727,ProcessedSample4_NOM,NOM
nmdc:bsm-11-qa4vm962,nmdc:omprc-11-qh2bk797,ProcessedSample2_NOM,NOM
nmdc:bsm-11-2h2j6s31,nmdc:omprc-11-s9xtq276,ProcessedSample2_NOM,NOM
nmdc:bsm-11-2h2j6s31,nmdc:omprc-11-k65gfz32,ProcessedSample2_NOM,NOM
nmdc:bsm-11-qa4vm962,nmdc:omprc-11-sb2mqn79,ProcessedSample4_NOM,NOM
nmdc:bsm-11-2h2j6s31,nmdc:omprc-11-gf3z0496,ProcessedSample4_NOM,NOM
nmdc:bsm-11-2h2j6s31,nmdc:omprc-11-9r3d2m46,ProcessedSample4_NOM,NOM
nmdc:bsm-11-q71pns38,nmdc:omprc-11-zb5kt020,ProcessedSample4_NOM,NOM
nmdc:bsm-11-q71pns38,nmdc:omprc-11-ctr64v46,ProcessedSample4_NOM,NOM
nmdc:bsm-11-q71pns38,nmdc:omprc-11-286vgj49,ProcessedSample4_NOM,NOM
nmdc:bsm-11-2h2j6s31,nmdc:omprc-11-esmz1m96,ProcessedSample2_NOM,NOM
nmdc:bsm-11-k3p2ap93,nmdc:omprc-11-g5nser40,ProcessedSample2_NOM,NOM
nmdc:bsm-11-k3p2ap93,nmdc:omprc-11-m5begt41,ProcessedSample4_NOM,NOM
nmdc:bsm-11-k3p2ap93,nmdc:omprc-11-bfgn9566,ProcessedSample4_NOM,NOM
nmdc:bsm-11-q71pns38,nmdc:omprc-11-h3dq5425,ProcessedSample2_NOM,NOM
nmdc:bsm-11-k3p2ap93,nmdc:omprc-11-p38fqr69,ProcessedSample4_NOM,NOM
nmdc:bsm-11-k05a2416,nmdc:omprc-11-9gdey850,ProcessedSample2_NOM,NOM
nmdc:bsm-11-k05a2416,nmdc:omprc-11-rxvzx162,ProcessedSample2_NOM,NOM
nmdc:bsm-11-k05a2416,nmdc:omprc-11-erzxnw58,ProcessedSample4_NOM,NOM
nmdc:bsm-11-k05a2416,nmdc:omprc-11-ctn1ah51,ProcessedSample4_NOM,NOM
nmdc:bsm-11-07spy989,nmdc:omprc-11-g0pjdn65,ProcessedSample2_NOM,NOM
nmdc:bsm-11-07spy989,nmdc:omprc-11-p2f9vf13,ProcessedSample2_NOM,NOM
nmdc:bsm-11-07spy989,nmdc:omprc-11-hdn9rw67,ProcessedSample2_NOM,NOM
nmdc:bsm-11-v1mm5n61,nmdc:omprc-11-xbjdek61,ProcessedSample4_NOM,NOM
nmdc:bsm-11-29d9a657,nmdc:omprc-11-d7jy0430,ProcessedSample2_NOM,NOM
nmdc:bsm-11-k05a2416,nmdc:omprc-11-2s8azf10,ProcessedSample4_NOM,NOM
nmdc:bsm-11-q42vcp15,nmdc:omprc-11-3bsf1j46,ProcessedSample4_NOM,NOM
nmdc:bsm-11-q42vcp15,nmdc:omprc-11-q0ps1q22,ProcessedSample2_NOM,NOM
nmdc:bsm-11-q42vcp15,nmdc:omprc-11-w686et39,ProcessedSample4_NOM,NOM
nmdc:bsm-11-q42vcp15,nmdc:omprc-11-3v5ey087,ProcessedSample4_NOM,NOM
nmdc:bsm-11-ywtc8b82,nmdc:omprc-11-4fz9sa63,ProcessedSample2_NOM,NOM
nmdc:bsm-11-1srsh991,nmdc:omprc-11-n26eke64,ProcessedSample4_NOM,NOM
nmdc:bsm-11-v1mm5n61,nmdc:omprc-11-gp6h9e51,ProcessedSample2_NOM,NOM
nmdc:bsm-11-fdjmge85,nmdc:omprc-11-mr66yh87,ProcessedSample4_NOM,NOM
nmdc:bsm-11-v1mm5n61,nmdc:omprc-11-d9epaf81,ProcessedSample2_NOM,NOM
nmdc:bsm-11-jvtvhn02,nmdc:omprc-11-v2bv1e89,ProcessedSample2_NOM,NOM
nmdc:bsm-11-ywtc8b82,nmdc:omprc-11-jnz6cf12,ProcessedSample4_NOM,NOM
nmdc:bsm-11-39j0y956,nmdc:omprc-11-kt3e7361,ProcessedSample4_NOM,NOM
nmdc:bsm-11-vdqjvg77,nmdc:omprc-11-wmqtj834,ProcessedSample4_NOM,NOM
nmdc:bsm-11-cnc9ww90,nmdc:omprc-11-0axgtd43,ProcessedSample4_NOM,NOM
nmdc:bsm-11-m959ky58,nmdc:omprc-11-ev20h209,ProcessedSample4_NOM,NOM
nmdc:bsm-11-ntfp9891,nmdc:omprc-11-r39g8a97,ProcessedSample2_NOM,NOM
nmdc:bsm-11-29d9a657,nmdc:omprc-11-ex2xjz39,ProcessedSample4_NOM,NOM
nmdc:bsm-11-tq2k2z77,nmdc:omprc-11-d2xj9545,ProcessedSample4_NOM,NOM
nmdc:bsm-11-tffhv104,nmdc:omprc-11-w059vd36,ProcessedSample4_NOM,NOM
nmdc:bsm-11-j7ha4a31,nmdc:omprc-11-emm5k305,ProcessedSample2_NOM,NOM
nmdc:bsm-11-v1mm5n61,nmdc:omprc-11-082yx178,ProcessedSample2_NOM,NOM
nmdc:bsm-11-07spy989,nmdc:omprc-11-mqctwg03,ProcessedSample4_NOM,NOM
nmdc:bsm-11-0pq46m48,nmdc:omprc-11-6ks2f736,ProcessedSample4_NOM,NOM
nmdc:bsm-11-hkftnp97,nmdc:omprc-11-bxrwrv31,ProcessedSample4_NOM,NOM
nmdc:bsm-11-07spy989,nmdc:omprc-11-dn07kn75,ProcessedSample4_NOM,NOM
nmdc:bsm-11-v1mm5n61,nmdc:omprc-11-j3r5qn16,ProcessedSample4_NOM,NOM
nmdc:bsm-11-3d7gwr49,nmdc:omprc-11-qxtjyg27,ProcessedSample4_NOM,NOM
nmdc:bsm-11-djp7e211,nmdc:omprc-11-f9czqx50,ProcessedSample4_NOM,NOM
